"If you do not wish or are not able to have Magento folders writeable for the web process, you could use PEAR executable located in the root of Magento installation.","Se você não quiser ou não for capaz de ter permissões nos diretórios de instalação Magento, você pode usar um executável PEAR localizado na raiz da instalação Magento."
"If you have downloaded the full package or installed Magento through SVN, you should skip packages installation and validation by clicking the button below.","Se você tiver baixado o pacote completo ou instalado Magento através de SVN, você deve ignorar a instalação de pacotes e validação clicando no botão abaixo."
"If you wish to manage Magento packages through the web admin interface, you will need to have web writeable permissions applied to all Magento folders and files.","Se você desejar para gerenciar os pacotes Magento através de uma interface de administração web, você precisa ter permissões de escrita em todas as pastas e arquivos Magento."
"If your server is running on MS Windows, most probably you will not need to change anything.","Se você está rodando um servidor MS-Windows, provavelmente você não precisa mudar nada."
"In other cases you will need to make Magento files writeable for the user that the web server process is running under.","Em alguns casos você precisa dar permissão de escrita nos arquivos Magento para usuários rodarem processos no servidor."
"Installation","Instalação"
"Installation Guide","Guia de Instalação"
"Installer does not exist for %s database type","Não existe instalador para o tipo %s database"
"Last Name","Sobrenome"
"License Agreement","Termos e Condições"
"Locale","Idioma"
"Locale settings","Opções de Idioma"
"Localization","Localização"
"Login Information","Dados de Acesso"
"Magento","Magento"
"Magento Connect Manager Deployment","Gerenciador de Depuração do Magento Connect"
"Magento Installation Wizard","Magento Instalação Automática"
"Magento is a trademark of Magento Inc. Copyright &copy; %s Magento Inc.","Magento é uma marca registrada da Magento Inc. Copyright &copy; %s Magento Inc."
"Magento uses this key to encrypt passwords, credit cards and more. If this field is left empty the system will create an encryption key for you and will display it on the next page.","O sistema utiliza esta chave de criptografia para senhas, cartões de crédito, e outros. Se o campo ficar em branco o sistema criará uma chave automaticamente e exibirá na próxima página."
"Manual Downloads and Upgrades","Atualizações e Download Manual"
"No resource for %s DB model.","Nenhum recurso para o modelo %s DB."
"One of PHP Extensions ""%s"" must be loaded.","Uma das extensões PHP ""%s"" precisam ser carregadas."
"PHP Extension '%s' loaded","Extensão PHP '%s' carregada"
"PHP Extensions ""%s"" must be loaded.","Extensões PHP ""%s"" precisam ser carregadas."
"PHP extension ""%s"" must be loaded.","Extensão PHP ""%s"" precisa ser carregada"
"Package Management through the Web","Gerenciar pacotes pela web"
"Password","Senha"
"Password Confirmation","Confirmação de Senha"
"Path ""%s"" must be writable.","Diretório ""%s"" precisa ter permissão de escrita."
"Personal Information","Dados Pessoais"
"Please correct the user data and try again.","Informe os dados corretos do usuário e tente novamente."
"Please make sure that <code>mod_rewrite</code> is enabled in Apache configuration.","A biblioteca <code>mod_rewrite</code> deve estar habilitada nas configurações do Apache."
"Please note that it is much less stable than beta.","Atenção! Esta versão é menos estável do que uma versão beta."
"Please note that only UNIX, Linux and Mac OS X shells are currently supported. For Windows use the '%s' option.","Apenas UNIX, Linux e Mac OS X shells são suportados no momento. Para usar windows utilize a opção '%s'."
"Please set all required settings before clicking Continue","Preencha todos os campos obrigatórios antes de continuar"
"Preferred stability: %s","Preferência estabilidade: %s"
"Proceed With Automatic Download (%s)","Continuar com Download Automático (%s)"
"Provide a complete base URL for SSL connection. For example: %s","Informe uma URL Base completa para conexão SSL. Por exemplo: %s"
"Report All Bugs","Reporte os Problemas"
"Required Fields","Campos Obrigatórios"
"Response from server isn\'t valid.","Retorno do servidor não é válido."
"Run admin interface with SSL","Rodar interface admin usando SSL"
"Run this in your shell from Magento root folder:","Execute isto no shell da pasta root do Magento:"
"Save Session Data In","Salvar Dados da Sessão em"
"Save Session Files In","Salvar Arquivos de Sessão em"
"Secure Base URL","URL Base Segura"
"Session Storage Options","Opções de Armazenamento de Sessão"
"Setting preferred state to: %s","Estado das opções de preferência para: %s"
"Skip Base URL Validation Before the Next Step","Ignorar Validação de URL na Próxima Etapa"
"Skip Secure URL validation Before the Next Step","Ignorar Validação de URL Segura na Próxima Etapa"
"Tables Prefix","Prefixo das Tabelas"
"The URL ""%s"" is invalid.","A URL ""%s"" é inválida."
"The URL ""%s"" is not accessible.","A URL ""%s"" não está disponível."
"The database server version does not match system requirements (required: %s, actual: %s).","A versão do servidor de banco de dados não é compatível com os pré-requisitos do sistema (necessário: %s, atual: %s)."
"The database server version doesn\'t match system requirements (required: %s, actual: %s).","A versão do servidor de banco de dados não é compatível com os pré-requisitos do sistema (necessário: %s, atual: %s)."
"The table prefix should contain only letters (a-z), numbers (0-9) or underscores (_), the first character should be a letter.","O prefixo das tabelas precisa conter apenas letras (a-z), números (0-9) ou underline (_), o primeiro caracter precisa ser uma letra."
"There was a problem installing Magento packages. Please read the log, correct errors and retry again.","Ocorreu um problema ao instalar os pacotes do Magento. Veja o log, corrija os erros e tente novamente."
"Time Zone","Fuso Horário"
"Use Secure URLs (SSL)","Usar URL Segura (SSL)"
"Use Web Server (Apache) Rewrites","Usar Reescrita de URL por Servidor (Apache)"
"User Name","Usuário de Acesso"
"User Password","Senha de Acesso"
"Username","Login de Acesso"
"Validation","Validação"
"Web access options","Opções de acesso web"
"Welcome","Bem-Vindo"
"Welcome to Magento's Installation Wizard","Bem-Vindo à Instalação Automática do Magento"
"You can specify server port, ex.: localhost:3307<br />If you are not using default UNIX socket, you can specify it here instead of host, ex.: /var/run/mysqld/mysqld.sock","Você pode especificar a porta do servidor, ex.: localhost:3307<br />Se você não esta usando um socket padrão UNIX, você pode especificar a instância do host, ex.: /var/run/mysqld/mysqld.sock"
"You could enable this option to use web server rewrites functionality for improved search engines optimization.","Você pode habilitar este recurso para otimizar seus resultados nos mecanismos de buscas."
"You're All Set","Está Tudo Pronto"
"You're All Set!","Está Tudo Pronto!"
