"Display Subtotal","Exibir Subtotal"
"Display Zero Tax Subtotal","Exibir Imposto Zero Subtotal"
"Edit Class","Editar Categoria"
"Edit Class '%s'","Editar Categoria '%s'"
"Edit Rule","Editar Regra"
"Edit Tax Rate","Editar Cálculo de Imposto"
"Enable Cross Border Trade","Habilitar Comércio de Fronteira"
"Excel XML","Excel XML"
"Excl. Tax","Excl. Imposto"
"Excl. Tax:","Excl. Imposto:"
"Excluding Tax","Excluindo Imposto"
"Export Tax Rates","Exportar Cálculo de Imposto"
"Grand Total (Excl. Tax)","Valor Total (Excl. Imposto)"
"Grand Total (Excl.Tax)","Valor Total (Excl.Imposto)"
"Grand Total (Incl. Tax)","Valor Total (Incl. Imposto)"
"Grand Total (Incl.Tax)","Valor Total (Incl.Imposto)"
"Grand Total Excl. Tax","Valor Total Excl. Imposto"
"Grand Total Incl. Tax","Valor Total Incl. Imposto"
"Ignore this notification","Ignorar notificação"
"Import / Export Tax Rates","Importar / Exportar Cálculo de Imposto"
"Import Tax Rates","Importar Cálculo de Imposto"
"Inc. Tax","Inc. Imposto"
"Incl. Tax","Incl. Imposto"
"Incl. Tax:","Incl. Imposto:"
"Include Tax In Grand Total","Incluir Imposto no Valor Total"
"Including Tax","Incluindo Imposto"
"Including and Excluding Tax","Incluindo e Excluindo Imposto"
"Invalid file format upload attempt","Formato de arquivo de upload inválido"
"Invalid file upload attempt","Arquivo de upload inválido"
"Manage Customer Tax Classes","Gerenciar Categoria de Imposto p/ Cliente"
"Manage Product Tax Classes","Gerenciar Categoria de Imposto p/ Produto"
"Manage Tax Rates","Gerenciar Cálculo de Imposto"
"Manage Tax Rules","Gerenciar Regras de Imposto"
"Manage Tax Zones & Rates","Gerenciar Cálculo e Área de Imposto"
"Maximum zip code length is 9.","Tamanho máximo para CEP é 9."
"Name","Nome"
"New Class","Nova Categoria"
"New Rule","Nova Regra"
"New Tax Rate","Novo Cálculo de Imposto"
"No","Não"
"None","Nenhum"
"One of the country has invalid code.","Um dos Países possui código inválido."
"Orders, Invoices, Creditmemos Display Settings","Configurações p/ Exibição de Pedidos, Faturas, Reembolsos"
"Original price only","Apenas preço original"
"Please fill all required fields with valid information.","Preencha todos os campos obrigatórios com informações válidas."
"Please see <a href=""%s"">source</a> for more details.","Veja <a href=""%s"">fonte</a> para mais detalhes."
"Price Display Settings","Configuração p/ Exibição de Preços"
"Priority","Prioridade"
"Product Tax Class","Categoria de Imposto p/ Produtos"
"Product Tax Class Information","Informação de Categoria de Imposto p/ Produtos"
"Product Tax Classes","Categoria de Imposto p/ Produtos"
"Range From","Inicia em"
"Range To","Termina em"
"Range To should be equal or greater than Range From.","Termina Em deve ser igual ou maior que Inicia Em."
"Rate","Cálculo"
"Rate Percent","Cálculo Percentual"
"Rate Percent should be a positive number.","Taxa Percentual deve ser um valor positivo."
"Reset","Reiniciar"
"Row Total","Total de Linhas"
"Sales","Vendas"
"Save Class","Salvar"
"Save Rate","Salvar"
"Save Rule","Salvar"
"Save and Continue Edit","Salvar e Continuar"
"Shipping & Handling (Excl.Tax)","Embalagem & Entrega (Excl.Imposto)"
"Shipping & Handling (Incl.Tax)","Embalagem & Entrega (Incl.Imposto)"
"Shipping & Handling Tax","Imposto p/ Embalagem & Entrega"
"Shipping (Excl. Tax)","Entrega (Excl. Imposto)"
"Shipping (Incl. Tax)","Entrega (Incl. Imposto)"
"Shipping Excl. Tax (%s)","Entrega Excl. Imposto (%s)"
"Shipping Incl. Tax (%s)","Entrega Incl. Imposto (%s)"
"Shipping Prices","Preços de Entrega"
"Shopping Cart Display Settings","Configuração p/ Exibição do Carrinho"
"Sort Order","Ordem"
"State","Estado"
"State/Region","Cidade"
"Subtotal (Excl. Tax)","Subtotal (Excl. Imposto)"
"Subtotal (Excl.Tax)","Subtotal (Excl.Imposto)"
"Subtotal (Incl. Tax)","Subtotal (Incl. Imposto)"
"Subtotal (Incl.Tax)","Subtotal (Incl.Imposto)"
"Subtotal only","Apenas subtotal"
"Tax","Impostos"
"Tax Calculation Based On","Cálculo de Imposto Baseado em"
"Tax Calculation Method Based On","Método de Cálculo de Imposto Baseado em"
"Tax Class for Shipping","Categoria de Imposto para Entrega"
"Tax Classes","Categoria de Imposto"
"Tax Identifier","Identificador"
"Tax Rate","Cálculo de Imposto"
"Tax Rate Information","Informação de Cálculo de Imposto"
"Tax Rule Information","Informação de Regra de Imposto"
"Tax Rules","Regras de Imposto"
"Tax Section","Seção de Imposto"
"Tax Titles","Título do Imposto"
"Tax rate cannot be removed. It exists in tax rule","O cálculo de imposto não pode ser excluido. Este cálculo faz parte de uma regra de imposto"
"Tax rates at the same priority are added, others are compounded.","Se houver outros cálculos com mesma importância, eles serão combinados."
"The tax class has been deleted.","Categoria de Imposto foi excluído."
"The tax class has been saved.","Categoria de Imposto foi salvo."
"The tax rate has been deleted.","Cálculo de Imposto foi excluído."
"The tax rate has been imported.","Cálculo de Imposto foi importado."
"The tax rate has been saved.","Cálculo de Imposto foi salvo."
"The tax rule has been deleted.","Regra de Imposto foi excluída."
"This class no longer exists","Esta categoria não existe mais"
"This rule no longer exists","Esta regra não existe mais"
"This rule no longer exists.","Esta regra não existe mais."
"Total","Total"
"Unit Price","Preço Unidade"
"Warning tax configuration can result in rounding errors","Configuração de alerta de imposto pode resultar em arredondamentos errados."
"Warning tax configuration can result in unexpected FPT prices on applicable devices","Configuração de alerta de imposto pode resultar em FPT preços em dispositivos aplicáveis"
"Warning tax discount configuration might result in different discounts than a customer might expect","Configuração de alerta de desconto em taxas pode resultar em descontos diferentes do esperado pelo cliente"
"Whether catalog prices entered by admin include tax.","Se os preços cadastrados pelo administrador incluem impostos."
"Whether shipping amounts entered by admin or obtained from gateways include tax.","Se os valores de entrega informado pelo administrador ou pelo gateway incluem impostos."
"Yes","Sim"
"You cannot delete this tax class as it is used for %d customer groups.","Você não pode excluir esta categoria de imposto pois é aplicado em %d grupos de clientes."
"You cannot delete this tax class as it is used for %d products.","Você não pode excluir essa categoria de imposto usada pois é aplicado em %d produtos."
"You cannot delete this tax class as it is used in Tax Rules. You have to delete the rules it is used in first.","Você não pode excluir essa categoria de imposto pois esta aplicada a regras de impostos. Você precisa excluir a regra antes."
"Zip code should not contain characters other than digits.","CEP não deve conter caracteres diferentes de números."
"Zip/Post Code","Cep"
"Zip/Post is Range","Faixa de Cep"
"for store(s)","para loja(s)"
