"Cache Management","Gerenciar Cache"
"Cache Type","Tipo de Cache"
"Cancel","Cancelar"
"Cannot add new comment.","Não é possível incluir um novo comentário."
"Cannot add tracking number.","Não é possível incluir um número do rastreador."
"Cannot create an invoice without products.","Não é possível criar uma fatura sem produtos."
"Cannot create credit memo for the order.","Não é possível criar um reembolso para este pedido."
"Cannot delete the design change.","Não é possível excluir as mudanças de design."
"Cannot delete tracking number.","Não é possível excluir o número do rastreador."
"Cannot do shipment for the order separately from invoice.","Não é possível enviar um pedido sem faturar."
"Cannot do shipment for the order.","Não é possível entregar este pedido."
"Cannot initialize shipment for adding tracking number.","Não é possível iniciar entrega para o número de rastreador indicado."
"Cannot initialize shipment for delete tracking number.","Não é possível iniciar entrega para o número de rastreador apagado."
"Cannot load track with retrieving identifier.","Não é possível acompanhar a entrega com os dados de identificação."
"Cannot retrieve tracking number detail.","Não é possível recuperar detalhes do número do rastreador."
"Cannot save shipment.","Não é possível salvar entrega."
"Cannot save the credit memo.","Não é possível salvar reembolso."
"Cannot send shipment information.","Não é possível enviar informações de entrega."
"Cannot update item quantity.","Não é possível atualizar quantidade de produtos"
"Cannot update the item\'s quantity.","Não é possível atualizar quantidade de produtos."
"Card Verification Number","Verificando Numero do Cartão"
"Catalog","Catálogo"
"Catalog Price Rules","Catálogo de Promoções"
"Catalog Rewrites","Catálogo de Reescritas"
"Categories","Categorias"
"Category","Categoria"
"Category:","Categoria:"
"Chart is disabled. If you want to enable chart, click <a href=""%s"">here</a>.","Gráficos desabilitados. Se deseja habilitar os gráficos, clique <a href=""%s"">aqui</a>."
"Checkbox","Checkbox"
"Child Transactions","Transações Seguintes"
"Choose Store View:","Selecionar Ambiente:"
"Choose an attribute","Escolha um atributo"
"Chosen category does not associated with any website, so url rewrite is not possible.","Categoria selecionada não esta associada a nenhum website, "
"Chosen product does not associated with any website, so url rewrite is not possible.","Produto selecionado não esta associado a nenhum website, "
"Clear","Limpar"
"Close","Fechar"
"CMS Block","Bloco CMS"
"Code","Codigo"
"Comment text field cannot be empty.","Campo de comentário não pode ficar em branco."
"Complete","Finalizado"
"Config form fieldset clone model required to be able to clone fields","Configuração do modelo clone de campos de formulário é obrigatório para que possa ser feito clone dos campos"
"Configuration","Configuração"
"Confirm New Password","Confirmar Nova Senha"
"Confirm token authorization Pop Up for admin","Popup Confirmar token de autorização p/ admin"
"Confirm token authorization for admin","Confirmar token de autorização p/ admin"
"Confirmation Of Authorization","Confirmação de Autorização"
"Confirmed email:","Email confirmado:"
"Connect with the Magento Community","Site Oficial Magento"
"Continue","Continuar"
"Convert to Plain Text","Converter p/ Texto"
"Cookie (unsafe)","Cookie (pouco seguro)"
"Country","País"
"Country:","Países:"
"Coupons","Cupons"
"Create","Criar"
"Create DB Backup","Criar Backup do Banco de Dados"
"Create New Attribute","Criar Atributo"
"Create URL Rewrite:","Reescrita de URL Para:"
"Created At","Criado Em"
"Credit Card %s","Cartão de Crédito %s"
"Credit Memo History","Histórico de Reembolso"
"Credit Memo Totals","Total de Reembolso"
"Credit Memos","Reembolso"
"Credit memo #%s comment added","Reembolso #%s comentário adicionado"
"Credit memo #%s created","Reembolso #%s criado"
"Credit memo\'s total must be positive.","O total do Reembolso precisa ser positivo."
"Currency","Moeda"
"Currency ""%s"" is used as %s in %s.","Moeda ""%s"" é usado como %s em %s."
"Currency Information","Informação de Moeda"
"Currency Setup Section","Seção de Configuração de Moeda"
"Current Admin Password","Senha de Administrador"
"Current Configuration Scope:","Aplicar em:"
"Current Month","Último Mês"
"Custom","Personalizado"
"Custom Layout Update","Atualização de Leiaute"
"Custom Variable ""%s""","Variável Personalizada ""%s"""
"Custom Variables","Variáveis Personalizadas"
"Customer","Cliente"
"Customer Group:","Grupo:"
"Customer Groups","Grupos de Clientes"
"Customer Name","Nome"
"Customer Reviews","Comentários do Cliente"
"Customer Shopping Carts","Carrinho do Cliente"
"Customer Since:","Cliente Desde:"
"Customer Tax Classes","Classe de Clientes"
"Customer with the same email already exists.","Já existe um cliente com este email."
"Customers","Clientes"
"Customers by Number of Orders","Clientes por Número de Pedidos"
"Customers by Orders Total","Clientes por Total de Pedidos"
"DHTML Date/Time Selector","Selecionar Data/Hora DHTML"
"Dashboard","Painel"
"Data Format","Formato de Dados"
"Data transfer:","Transferência de dados:"
"Database","Banco de Dados"
"Dataflow - Advanced Profiles","Dataflow - Modelo Avançado"
"Dataflow - Profiles","Dataflow - Modelo"
"Date","Data"
"Date & Time","Data & Hora"
"Date Added","Criado em"
"Date Updated","Atualizado em"
"Date selection:","Data selecionada:"
"Date selector","Selecionar data"
"Day","Dia"
"Decimal separator:","Separador decimal:"
"Default (Admin) Values","Todas as Lojas"
"Default Billing Address","Endereço de Cobrança Padrão"
"Default Config","Todas as Lojas"
"Default Template from Locale","Template Padrão para Idioma"
"Default Values","Todos as Lojas"
"Default display currency ""%s"" is not available in allowed currencies.","A moeda padrão ""%s"" não está na lista de moedas permitidas."
"Default Product Listing Sort By","Ordem de Listagem Padrão p/ Produto"
"Default scope","Escopo padrão"
"Delete","Excluir"
"Delete %s","Excluir %s"
"Delete %s '%s'","Excluir %s '%s'"
"Delete File","Excluir"
"Delete Image","Excluir"
"Delete Profile","Excluir"
"Delete Role","Excluir"
"Delete Store","Excluir"
"Delete Store View","Excluir"
"Delete Template","Excluir"
"Delete User","Excluir"
"Delete Website","Excluir"
"Description","Descrição"
"Design","Visual"
"Design Section","Seção Design"
"Details","Detalhes"
"Developer Section","Seção Desenvolvedor"
"Direction:","Objetivo:"
"Disable","Desativar"
"Disabled","Desativado"
"Display Mode","Modo de Exibição"
"Display %s first","Exibir %s primeiro"
"Display default currency","Exibir moeda padrão"
"Distributed under GNU LGPL. See %s for details.","Distribuir sob GNU LGPL. Veja %s para mais detalhes."
"Do you really want to KILL parallel process and start new indexing process?","Deseja realmente PARAR o processo e iniciar um novo processo de indexação?"
"Do you really want to proceed?","Deseja realmente continuar?"
"Download","Download"
"Downloads","Downloads"
"Drag to move","Arraste para mover"
"Drop-down","Combobox"
"Edit","Editar"
"Edit Design Change","Editar Alterações de Design"
"Edit Email Template","Editar Template de Email"
"Edit Order","Editar Pedido"
"Edit Poll","Editar Enquete"
"Edit Queue","Editar Fila"
"Edit Review","Editar Comentário"
"Edit Role","Editar Nível de Acesso"
"Edit Store View","Editar Visão de Loja"
"Edit System Template","Editar Sistema de Template"
"Edit Template","Editar Template"
"Edit URL Rewrite","Editar Reescrita de URL"
"Edit User","Editar Usuário"
"Edit User '%s'","Editar Usuário '%s'"
"Edit Website","Editar Website"
"Email","Email"
"Email Address:","Email:"
"Email Preview","Pré-Visualizar Email"
"Email to a Friend","Avisar Amigos"
"Email:","Email:"
"Enable","Habilitar"
"Enabled","Habilitado"
"Enclose Values In:","Valores marcados por:"
"Entity Attributes","Entidade de Atributos"
"Entity Type","Estrutura"
"Entity type:","Tipo de estrutura:"
"Error","Erro"
"Excel XML","Excel XML"
"Excl. Tax","Imposto Excl."
"Exclude media folder from backup","Excluir pasta de mídia do backup"
"Expiration Date","Expira na Data"
"Expiration Date: %s/%s","Expira na Data: %s/%s"
"Export","Exportar"
"Export CSV","Exportar CSV"
"Export Filters","Filtro de Exportação"
"Export to:","Exportar para:"
"Export:","Exportar:"
"FTP Host","FTP Host"
"FTP Host[:Port]","FTP Host[:Port]"
"FTP Login","FTP Login"
"FTP Password","FTP Senha"
"FTP credentials","FTP credenciais"
"Failed","Falhou"
"Failed to add a product to cart by id ""%s"".","Falha ao adicionar um produto ao carrinho por id ""%s""."
"Failed to cancel the billing agreement.","Falha ao cancelar o termo de cobrança."
"Failed to clear the JavaScript/CSS cache.","Falha ao limpar o cache de JavaScript/CSS."
"Failed to delete the billing agreement.","Falha ao excluir o termo de cobrança."
"Failed to update the profile.","Falha ao atualizar perfil."
"Field","Campo"
"Field Mapping","Mapeamento de Campos"
"File","Arquivo"
"File Information","Informação de Arquivo"
"File System","Arquivos do Sistema"
"File mode","Modo arquivo"
"File name:","Nome do arquivo:"
"File size should be more than 0 bytes","Tamanho do arquivo deve ser maior que 0 bytes"
"Finished profile execution.","Execução de perfil finalizado."
"First Invoice Created Date","Primeiro Pedido Feito Em"
"First Name","Nome"
"First Name is required field.","Nome é obrigatório."
"First Name:","Nome:"
"Fixed","Fixo"
"Flush Catalog Images Cache","Liberar Cache das Imagens do Catálogo"
"Flush JavaScript/CSS Cache","Liberar Cache JavaScript/CSS"
"Flush Swatch Images Cache","Liberar Cache Swatch"
"For category","Categoria"
"For latest version visit: %s","Para versão de visita mais recente: %s"
"For product","Produto"
"Forgot Admin Password","Esqueceu a Senha de Administrador"
"Forgot your password?","Esqueceu sua senha?"
"Forgot your user name or password?","Esqueceu sua senha?"
"From","De"
"GLOBAL","GLOBAL"
"Gb","Gb"
"General Information","Informações"
"General Section","Seção Geral"
"Get Image Base64","Pegar Imagem Base64"
"Get help for this page","Ajuda"
"Give the verifier code to application administrator","Entregue o código de verificação ao administrador do aplicativo"
"Global Attribute","Atributo Global"
"Global Record Search","Procurar no Sistema"
"Global Search","Busca Global"
"Go Today","Ir Hoje"
"Go to messages inbox","Ir para caixa de mensagens"
"Go to notifications","Ir para notificações"
"Google Base","Google Base"
"Google Content","Google Content"
"Google Sitemaps","Google Sitemaps"
"Grand Total","Total da Venda"
"Grid (default) / List","Tabela (padrão) / Lista"
"Grid Only","Apenas Tabela"
"Group:","Grupo:"
"Guest","Visitante"
"HTTP (unsecure)","HTTP (pouco seguro)"
"HTTPS (SSL)","HTTPS (SSL)"
"Help Us Keep Magento Healthy - Report All Bugs","Ajude a manter a qualidade do Magento - Reporte os Problemas"
"Helper attributes should not be used in custom layout updates.","Atributos Helper não devem ser usados nas atualizações de leiautes customizados."
"Helper for options rendering doesn't implement required interface.","Helper para implementar renderizações não precisa implementar uma interface."
"Home","Início"
"ID","ID"
"ID Path","Identificador"
"IP Address","Endereço IP"
"IPN (Instant Payment Notification) Only","IPN (Notificação Instantânea de Pagamento) Apenas"
"Id","Id"
"If there is an account associated with %s you will receive an email with a link to reset your password.","Se houver uma conta associada a este %s você receberá um email com link para refazer sua senha."
"If this message persists, please contact the store owner.","Se esta mensagem persistir, entre em contato conosco."
"If you do not specify an option value for a specific store view then the default (Admin) value will be used.","Se você não informar um valor para a loja selecionada, então o valor padrão (Admin) será utilizado."
"Images (.gif, .jpg, .png)","Imagens (.gif, .jpg, .png)"
"Images Cache","Cache de Imagens"
"Import","Importar"
"Import Service","Sistema de Cotação"
"Import and Export","Importar e Exportar"
"Import and Export Tax Rates","Importar e Exportar Taxas de Impostos"
"Import/Export","Importar/Exportar"
"Import/Export Advanced","Importar/Exportar Avançado"
"Import/Export Profile","Importar/Exportar Modelo"
"Important: ","Importante: "
"Imported <strong>%s</strong> records","Importado <strong>%s</strong> registros"
"In","Em"
"In Database:","No Banco de Dados:"
"In File:","No Arquivo:"
"Inactive","Inativo"
"Incl. Tax","Incl. Imposto"
"Incoming Message","Nova Mensagem"
"Include in Navigation Menu","Incluir no Menu de Navegação"
"Insert Variable...","Inserir Variável..."
"Interactive","Interativo"
"Interface Locale: %s","Idioma do Sistema: %s"
"Invalid Form Key. Please refresh the page.","Inválido Form Chave. Atualize a página."
"Invalid Import Service Specified","Serviço de Importação Informado é Inválido"
"Invalid POST data (please check post_max_size and upload_max_filesize settings in your php.ini file).","Dados do POST Inválidos (verifique post_max_size e upload_max_filesize do seu arquivo php.ini)."
"Invalid Secret Key. Please refresh the page.","Chave Secreta Inválida. Atualize a página."
"Invalid User Name or Password.","Usuário ou Senha Inválidas."
"Invalid directory: %s","Diretório inválido: %s"
"Invalid email address ""%s"".","Email inválido ""%s""."
"Invalid email address.","Email inválido."
"Invalid file: %s","Arquivo inválido: %s"
"Invalid input data for %s => %s rate","Dados inválidos para  %s => %s taxa"
"Invalid parent block for this block","Bloco acima deste bloco é inválido"
"Invalid parent block for this block.","Bloco acima deste bloco é inválido."
"Invalid password reset token.","Token para refazer a senha é inválido."
"Invalid sender name ""%s"". Please use only visible characters and spaces.","Nome do remetente inválido ""%s"". Utilize apenas caracteres visíveis e espaços."
"Invalid timezone","Fuso horário inválido"
"Invalidated","Invalidado"
"Inventory Stock Status","Status do Estoque"
"Invoice #%s comment added","Fatura #%s comentário adicionado"
"Invoice #%s created","Fatura #%s criada"
"Invoice History","Histórico da Fatura"
"Invoice Totals","Total da Fatura"
"Invoice canceling error.","Erro ao cancelar fatura."
"Invoice capturing error.","Erro ao capturar fatura."
"Invoice voiding error.","Erro ao anular fatura."
"Invoices","Faturas"
"Is Active","Habilitado"
"Is Anchor","Navegável"
"Is Closed","Fechado"
"Is Default","É Padrão"
"Issue Number","Número de Emissão"
"Items","Produtos"
"JavaScript seems to be disabled in your browser.","Aparentemente o javaScript foi desabilitado no seu navegador."
"JavaScript/CSS","JavaScript/CSS"
"JavaScript/CSS Cache","Cache JavaScript/CSS"
"Kb","Kb"
"Last 24 Hours","Últimas 24 horas"
"Last 5 Orders","Últimos 5 Pedidos"
"Last 5 Search Terms","Últimas 5 Pesquisas"
"Last 7 Days","Últimos 7 dias"
"Last Credit Memo Created Date","Data do Último Reembolso Criado"
"Last Invoice Created Date","Data da Última Fatura Criada"
"Last Logged In (%s):","Último Acesso (%s):"
"Last Logged In:","Último Acesso:"
"Last Name","Sobrenome"
"Last Name is required field.","Sobrenome é obrigatório."
"Last Name:","Sobrenome:"
"Last updated: %s. To refresh last day\'s <a href=""%s"">statistics</a>, click <a href=""%s"">here</a>.","Última atualização: %s. Para atualizar últimos dias <a href=""%s"">estatísticas</a>, clique <a href=""%s"">aqui</a>."
"Latest Message:","Última Mensagem:"
"Layered Navigation Indices","Índice de Navegação em Camadas"
"Layered Navigation Indices were refreshed.","Índice de Navegação em Camadas foi atualizado."
"Layered Navigation Price Step","Etapa de Preço de Navegação em Camadas"
"Leave empty to use tax identifier","Deixe em branco para usar o identificador padrão"
"Lifetime Sales","Ciclo de Vendas"
"Lifetime statistics have been updated.","Estatísticas do ciclo foram atualizadas."
"Links","Links"
"Links with associated products will retain only after saving current product.","Links com produtos associados serão retidos apenas depois que o produto for salvo."
"List (default) / Grid","Lista (padrão) / Tabela"
"List Only","Apenas Lista"
"Load Template","Carregar Template de Email"
"Load default template","Selecionar template padrão"
"Loading...","Carregando..."
"Local Server","Servidor Local"
"Local/Remote Server","Servidor Local/Remoto"
"Locale","Idioma"
"Log In","Conectar"
"Log Out","Sair"
"Log in to Admin Panel","Administração"
"Log in to use <strong>%s</strong>","Faça login para usar <strong>%s</strong>"
"Log into Magento Admin Page","Entrar no Painel de Administração do Magento"
"Logged in as %s","Usuário: %s"
"Login","Entrar"
"Low Stock","Estoque Baixo"
"MAJOR","PRINCIPAL"
"MINOR","SECUNDÁRIO"
"MS Excel XML","MS Excel XML"
"Magento Admin","Administração Magento"
"Magento Commerce - Administrative Panel","Painel Administrativo - Magento eCommerce"
"Magento Connect","Magento Connect"
"Magento Connect Manager","Abrir Magento Connect"
"Magento Logo","Logo do Magento"
"Magento is a trademark of Magento Inc. Copyright &copy; %s Magento Inc.","Magento é uma marca registrada de Magento Inc. Copyright &copy; %s Magento Inc."
"Magento root directory","Magento diretório principal"
"Magento ver. %s","Magento versão. %s <br/>Traduzido por <a href='http://www.mariosam.com.br/' target='_blank'>Mario SAM</a>"
"Magento&trade; is a trademark of Magento Inc.<br/>Copyright &copy; %s Magento Inc.","Magento&trade; é uma marca registrada da Magento Inc.<br/>Copyright &copy; %s Magento Inc."
"Make sure that data encoding in the file is consistent and saved in one of supported encodings (UTF-8 or ANSI).","Tenha certeza de que o encoding do arquivo é consistente e salve em um formato suportado (UTF-8 ou ANSI)."
"Manage Attribute Sets","Grupo de Atributos"
"Manage Attributes","Gerenciar Atributos"
"Manage Categories","Gerenciar Categorias"
"Manage Content","Gerenciar Conteúdo"
"Manage Currency Rates","Controlar Câmbio"
"Manage Currency Symbols","Gerenciar Simbolos de Moedas"
"Manage Customers","Gerenciar Clientes"
"Manage Options (values of your attribute)","Gerenciar Opﾍﾛes (valores dos atributos)"
"Manage Ratings","Gerenciar Comentários"
"Manage Stores","Gerenciar Lojas"
"Manage Tax Rules","Regras de Impostos"
"Manage Tax Zones and Rates","Gerenciar Impostos e Taxas"
"Manage Titles (Size, Color, etc.)","Gerenciar Títulos (Tamanho, Cor, etc.)"
"Manual","Manual"
"Matched Expression","Expressão Igual"
"Maximum sender name length is 255. Please correct your settings.","Tamanho máximo permitido no remetente é 255. Verifique suas configurações."
"Mb","Mb"
"Media (.avi, .flv, .swf)","Mídia (.avi, .flv, .swf)"
"Media storages synchronization has completed!","Sincronização de arquivos armazenados completado com sucesso!"
"Messages Inbox","Caixa de Mensagens"
"Month","Mês"
"Most Viewed","Mais Acessados"
"Most Viewed Products","Mais Populares"
"Multiple Select","Múltipla Seleção"
"My Account","Minha Conta"
"My Applications","Meus Aplicativos"
"N/A","N/A"
"NOTICE","AVISO"
"Name","Nome"
"Name on Card","Nome no Cartão"
"Name on the Card: %s","Nome no Cartão: %s"
"Name:","Nome:"
"Never (production)","Nunca (produção)"
"New ","Novo "
"New API Key","Nova Chave de API"
"New Accounts","Novas Contas"
"New Attribute","Novo Atributo"
"New Block","Novo Bloco"
"New Category","Nova Categoria"
"New Class","Nova Classe"
"New Condition","Nova Condição"
"New Custom Variable","Nova Variável Customizada"
"New Customer","Criar Cliente"
"New Customers","Novos Clientes"
"New Design Change","Nova Alteração de Design"
"New Email Template","Novo Template de Email"
"New Group","Novo Grupo"
"New Invoice","Nova Fatura"
"New Item Type","Novo Tipo de Item"
"New Memo","Novo Reembolso"
"New Memo for #%s","Novo Reembolso para #%s"
"New Page","Nova Página"
"New Password","Nova Senha"
"New Poll","Nova Enquete"
"New Profile","Novo Perfil"
"New Rate","Novo Imposto"
"New Rating","Nova Avaliação"
"New Review","Novo Comentário"
"New Role","Nova Cargo"
"New Rule","Novo Imposto"
