"Global Express Guaranteed Non-Document Rectangular","Global Express Guaranteed Non-Document Rectangular"
"Globalmail business","Globalmail business"
"Ground","Região"
"Ground Commercial","Região Comercial"
"Ground Residential","Região Residencial"
"Handling Applied","Aplicar Empacotamento"
"Handling Fee","Taxa de Empacotamento"
"Height","Largura"
"Height, width and length should be equal or greater than %s","Largura, altura e comprimento devem ser igual ou maior que %s"
"Home Delivery","Entrega em Domicílio"
"Hub ID","Hub ID"
"Inches","Polegadas"
"Indirect","Secundário"
"International Economy","Internacional Econômico"
"International Express","Internacional Expresso"
"International First","Internacional Primeiro"
"International Ground","International Ground"
"International Priority","Internacional Prioritário"
"International Shipment Days","Internacional Dias de Entrega"
"Intl Economy Freight","Intl Frete Econômico"
"Intl Priority Freight","Intl Frete Prioritário"
"Jetline","Jetline"
"Jumbo box","Jumbo box"
"Key","Chave"
"Kilograms","Kilogramas"
"Large","Largura"
"Large Express Box","Large Express Box"
"Length","Peso"
"Letter","Carta"
"Library","Biblioteca"
"Library Mail","Library Mail"
"Live","Ao Vivo"
"Machinable","Maquinário"
"Maximum Package Weight (Please consult your shipping carrier for maximum supported shipping weight)","Peso máximo do pacote (consulte seu sistema de entrega para saber o peso máximo permitido)"
"Media Mail","Media Mail"
"Medical express","Medical express"
"Medium Express Box","Medium Express Box"
"Merchandise","Mercadoria"
"Meter Number","Número em Metros"
"Minimum Order Amount for Free Shipping","Frete grátis a partir de"
"Minimum Package Weight (Please consult your shipping carrier for minimum supported shipping weight)","Peso Mínimo do Pacote (Consulte seu transportador para saber o mínimo suportado para o peso da entrega)"
"Mode","Modo"
"National Freight","National Freight"
"Next Afternoon","Dia Seguinte"
"Next Day Air","Next Day Air"
"Next Day Air Early AM","Next Day Air Early AM"
"Next Day Air Early AM Letter","Next Day Air Early AM Letter"
"Next Day Air Intra (Puerto Rico)","Next Day Air Intra (Puerto Rico)"
"Next Day Air Letter","Next Day Air Letter"
"Next Day Air Saver","Next Day Air Saver"
"Next Day Air Saver Letter","Next Day Air Saver Letter"
"No","Não"
"No packages for request","Nenhum pacote para o pedido"
"Non Documents","Sem Documentos"
"Non documents","Sem documentos"
"Non-rectangular","Não-retangular"
"None","Nenhum"
"Not Required","Não Obrigatório"
"Order","Pedido"
"Order #%s","Pedido #%s"
"Origin of the Shipment","Origem da Entrega"
"Origin serviceAreaCode is missing","Código de área do serviço de origem não foi informado"
"Other","Outro"
"Others","Outros"
"PAK","PAK"
"Package","Embalagem"
"Package Description","Descrição do Pacote"
"Package content is missing","Falta conteúdo do pacote"
"Packages Request Type","Tipo de Pacote Solicitado"
"Packaging","Embalando"
"Pallet","Palheta"
"Parcel","Encomenda"
"Parcel Post","Encomenda Postal"
"Password","Senha"
"Pickup Method","Forma de Entrega"
"Piece Id barcode is missing","Falta parte do ID do código de barras"
"Piece number information is missing","Parte da informação do número não foi informado"
"Please make sure to use only digits here. No dashes are allowed.","Use apenas números. Sem traços."
"Please, specify origin country","Informe o País de origem"
"Pounds","Libras"
"Priority Mail","Entrega Urgente"
"Priority Mail Express","Priority Mail Express"
"Priority Mail Express Flat Rate Boxes","Priority Mail Express Flat Rate Boxes"
"Priority Mail Express Flat Rate Boxes Hold For Pickup","Priority Mail Express Flat Rate Boxes Hold For Pickup"
"Priority Mail Express Flat Rate Envelope","Priority Mail Express Flat Rate Envelope"
"Priority Mail Express Flat Rate Envelope Hold For Pickup","Priority Mail Express Flat Rate Envelope Hold For Pickup"
"Priority Mail Express Hold For Pickup","Priority Mail Express Hold For Pickup"
"Priority Mail Express International","Priority Mail Express International"
"Priority Mail Express International Flat Rate Boxes","Priority Mail Express International Flat Rate Boxes"
"Priority Mail Express International Flat Rate Envelope","Priority Mail Express International Flat Rate Envelope"
"Priority Mail Express International Legal Flat Rate Envelope","Priority Mail Express International Legal Flat Rate Envelope"
"Priority Mail Express International Padded Flat Rate Envelope","Priority Mail Express International Padded Flat Rate Envelope"
"Priority Mail Express Legal Flat Rate Envelope","Priority Mail Express Legal Flat Rate Envelope"
"Priority Mail Express Legal Flat Rate Envelope Hold For Pickup","Priority Mail Express Legal Flat Rate Envelope Hold For Pickup"
"Priority Mail Express Padded Flat Rate Envelope","Priority Mail Express Padded Flat Rate Envelope"
"Priority Mail Express Padded Flat Rate Envelope Hold For Pickup","Priority Mail Express Padded Flat Rate Envelope Hold For Pickup"
"Priority Mail Express Sunday/Holiday Delivery","Priority Mail Express Sunday/Holiday Delivery"
"Priority Mail Express Sunday/Holiday Delivery Flat Rate Boxes","Priority Mail Express Sunday/Holiday Delivery Flat Rate Boxes"
"Priority Mail Express Sunday/Holiday Delivery Flat Rate Envelope","Priority Mail Express Sunday/Holiday Delivery Flat Rate Envelope"
"Priority Mail Express Sunday/Holiday Delivery Legal Flat Rate Envelope","Priority Mail Express Sunday/Holiday Delivery Legal Flat Rate Envelope"
"Priority Mail Express Sunday/Holiday Delivery Padded Flat Rate Envelope","Priority Mail Express Sunday/Holiday Delivery Padded Flat Rate Envelope"
"Priority Mail Flat Rate Envelope","Priority Mail Flat Rate Envelope"
"Priority Mail Flat Rate Envelope Hold For Pickup","Priority Mail Flat Rate Envelope Hold For Pickup"
"Priority Mail Gift Card Flat Rate Envelope","Priority Mail Gift Card Flat Rate Envelope"
"Priority Mail Gift Card Flat Rate Envelope Hold For Pickup","Priority Mail Gift Card Flat Rate Envelope Hold For Pickup"
"Priority Mail Hold For Pickup","Priority Mail Hold For Pickup"
"Priority Mail International","Priority Mail International"
"Priority Mail International DVD Flat Rate priced box","Priority Mail International DVD Flat Rate priced box"
"Priority Mail International Flat Rate Envelope","Priority Mail International Flat Rate Envelope"
"Priority Mail International Gift Card Flat Rate Envelope","Priority Mail International Gift Card Flat Rate Envelope"
"Priority Mail International Large Flat Rate Box","Priority Mail International Large Flat Rate Box"
"Priority Mail International Large Video Flat Rate priced box","Priority Mail International Large Video Flat Rate priced box"
"Priority Mail International Legal Flat Rate Envelope","Priority Mail International Legal Flat Rate Envelope"
"Priority Mail International Medium Flat Rate Box","Priority Mail International Medium Flat Rate Box"
"Priority Mail International Padded Flat Rate Envelope","Priority Mail International Padded Flat Rate Envelope"
"Priority Mail International Small Flat Rate Box","Priority Mail International Small Flat Rate Box"
"Priority Mail International Small Flat Rate Envelope","Priority Mail International Small Flat Rate Envelope"
"Priority Mail International Window Flat Rate Envelope","Priority Mail International Window Flat Rate Envelope"
"Priority Mail Large Flat Rate Box","Priority Mail Large Flat Rate Box"
"Priority Mail Large Flat Rate Box Hold For Pickup","Priority Mail Large Flat Rate Box Hold For Pickup"
"Priority Mail Legal Flat Rate Envelope","Priority Mail Legal Flat Rate Envelope"
"Priority Mail Legal Flat Rate Envelope Hold For Pickup","Priority Mail Legal Flat Rate Envelope Hold For Pickup"
"Priority Mail Medium Flat Rate Box","Priority Mail Medium Flat Rate Box"
"Priority Mail Medium Flat Rate Box Hold For Pickup","Priority Mail Medium Flat Rate Box Hold For Pickup"
"Priority Mail Padded Flat Rate Envelope","Priority Mail Padded Flat Rate Envelope"
"Priority Mail Padded Flat Rate Envelope Hold For Pickup","Priority Mail Padded Flat Rate Envelope Hold For Pickup"
"Priority Mail Regional Rate Box A","Priority Mail Regional Rate Box A"
"Priority Mail Regional Rate Box A Hold For Pickup","Priority Mail Regional Rate Box A Hold For Pickup"
"Priority Mail Regional Rate Box B","Priority Mail Regional Rate Box B"
"Priority Mail Regional Rate Box B Hold For Pickup","Priority Mail Regional Rate Box B Hold For Pickup"
"Priority Mail Regional Rate Box C","Priority Mail Regional Rate Box C"
"Priority Mail Regional Rate Box C Hold For Pickup","Priority Mail Regional Rate Box C Hold For Pickup"
"Priority Mail Small Flat Rate Box","Priority Mail Small Flat Rate Box"
"Priority Mail Small Flat Rate Box Hold For Pickup","Priority Mail Small Flat Rate Box Hold For Pickup"
"Priority Mail Small Flat Rate Envelope","Priority Mail Small Flat Rate Envelope"
"Priority Mail Small Flat Rate Envelope Hold For Pickup","Priority Mail Small Flat Rate Envelope Hold For Pickup"
"Priority Mail Window Flat Rate Envelope","Priority Mail Window Flat Rate Envelope"
"Priority Mail Window Flat Rate Envelope Hold For Pickup","Priority Mail Window Flat Rate Envelope Hold For Pickup"
"Priority Overnight","No mesmo dia"
"Product content code is invalid","Código do conteúdo do produto não é válido"
"Product name is missing","Nome do produto não informado"
"Receiver","Destinatário"
"Rectangular","Retangular"
"Reference code is missing","Código de referência não informado"
"Regular","Regular"
"Regular Pickup","Entrega Normal"
"Request Courier","Pedido de Entrega"
"Required","Obrigatório"
"Required for negotiated rates; 6-character UPS.","Obrigatório p/ taxas negociadas; 6-caracteres UPS."
"Residential","Residencial"
"Residential Delivery","Entrega Residencial"
"Response is in the wrong format","Retorno em formato inválido"
"Return","Retorno"
"Round","Rodada"
"Routing barcode is missing","Roteamento de código de barras não informado"
"Same day","Mesmo dia"
"Sample","Exemplo"
"Sandbox Mode","Modo de Teste"
"Second Day Service","Segundo Dia de Serviço"
"Secure Gateway URL","URL Gateway Seguro"
"Secureline","Linha Segura"
"Sender","Remetente"
"Sender city info is missing","Informação de cidade do remetente não informado"
"Sender contact name is missing","Informação de contato do remetente não informado"
"Sender country info is missing","Informação do País do remetente não informado"
"Service type does not match","Tipo de serviço não corresponde"
"Ship to Applicable Countries","Entrega p/ Países Selecionados"
"Ship to Specific Countries","Entrega p/ Países Específicos"
"Shipment Contains Hazardous Materials","Entrega Possui Materiais Perigosos"
"Shipment Dutiable","Entrega Taxada"
"Shipment Duty Payment Type","Tipo de Pagamento Alfandegário p/ Entrega"
"Shipment Type","Tipo de Entrega"
"Shipment is not available.","Entrega não está disponível."
"Shipment picked up","Entrega realizada"
"Shipper Number","Número de Rastreamento"
"Shipping Accept XML URL","Shipping Accept XML URL"
"Shipping Confirm XML URL","Shipping Confirm XML URL"
"Shipping Key","Chave de Entrega"
"Shipping Key (International)","Chave de Entrega (Internacional)"
"Show Method if Not Applicable","Exibir Forma se Não Aplicado"
"Signature Required","Solicitar Assinatura"
"Size","Tamanho"
"Small Express Box","Small Express Box"
"Smart Post","Entrega Inteligente"
"Sort Order","Ordem"
"Specific","Específico"
"Sprintline","Sprintline"
"Standard Overnight","Mesmo Dia Standard"
"Standard Post","Standard Post"
"Station","Estação"
"Subtotal","Subtotal"
"Subtotal With Discount","Subtotal Com Desconto"
"The field is applicable if the Smart Post method is selected.","O campo é relevante se a forma de entrega inteligente for selecionada."
"The response is in wrong format.","O retorno está com formato inválido."
"There is no available method for selected shipping address.","Não existem formas de entregas disponíveis para o endereço informado."
"There is no items in this order","Não há produtos neste pedido"
"Third Party","Terceiros"
"Title","Título"
"To Lower","Para Baixo"
"To Upper","Para Cima"
"Tracking XML URL","URL de Monitoramento XML"
"UPS","UPS"
"UPS Expedited","UPS Expedited"
"UPS Express","UPS Express"
"UPS Express Box","UPS Express Box"
"UPS Express Early A.M.","UPS Express Early A.M."
"UPS Express Plus","UPS Express Plus"
"UPS Ground","UPS Ground"
"UPS Letter Envelope","UPS Envelope Carta"
"UPS Next Day Air","UPS Next Day Air"
"UPS Next Day Air Early A.M.","UPS Next Day Air Early A.M."
"UPS Next Day Air Saver","UPS Next Day Air Saver"
"UPS Saver","UPS Saver"
"UPS Second Day Air","UPS Second Day Air"
"UPS Second Day Air A.M.","UPS Second Day Air A.M."
"UPS Standard","UPS Standard"
"UPS Three-Day Select","UPS Three-Day Select"
"UPS Today Dedicated Courrier","UPS Today Dedicated Courrier"
"UPS Today Express","UPS Today Express"
"UPS Today Express Saver","UPS Today Express Saver"
"UPS Today Intercity","UPS Today Intercity"
"UPS Today Standard","UPS Today Standard"
"UPS Tube","UPS Tube"
"UPS Type","Tipo UPS"
"UPS Worldwide 10 kilo","UPS Worldwide 10 kilo"
"UPS Worldwide 25 kilo","UPS Worldwide 25 kilo"
"UPS Worldwide Expedited","UPS Worldwide Expedited"
"UPS Worldwide Express","UPS Worldwide Express"
"UPS Worldwide Express Plus","UPS Worldwide Express Plus"
"UPS Worldwide Express PlusSM","UPS Worldwide Express PlusSM"
"UPS Worldwide Saver","UPS Worldwide Saver"
"USPS","USPS - Serviço Postal Americano"
"USPS GXG Envelopes","USPS GXG Envelopes"
"Unable to retrieve tracking","Não foi possível obter o rastreador"
"United Parcel Service","United Parcel Service"
"United Parcel Service XML","United Parcel Service XML"
"Unknown error","Erro desconhecido"
"Used only when ""Additional Protection Value"" is set to ""Configuration"". Can contain only numeric amount.","Usado apenas quando ""Valor de Seguro"" for marcado em ""Configuração"". Apenas valores numéricos."
"User ID","ID do Usuário"
"Variable","Variável"
"Waybill barcode information is missing","Guia de código de barras não informado"
"Weight Unit","Peso Unidade"
"Weight unit is invalid","Unidade de peso é inválido"
"Width","Largura"
"Worldwide Expedited","Worldwide Expedido"
"Worldwide Express","Worldwide Expresso"
"Worldwide Express Letter","Worldwide Carta Expressa"
"Worldwide Express Plus","Worldwide Expresso Plus"
"Worldwide Express Plus Letter","Worldwide Carta Expressa Plus"
"Worldwide Express Saver","Worldwide Expresso Econômico"
"Wrong Content Type.","Tipo de Conteúdo Errado."
"Wrong Region.","Cidade Errada."
"Yes","Sim"
"Your Packaging","Seu Pacote"
"Zero shipping charge for '%s'","Frete grátis para'%s'"
"cm","cm"
"inch","polegada"
