"234 x 400","234 x 400"
"234 x 60","234 x 60"
"250 x 250","250 x 250"
"300 x 50","300 x 50"
"3D Secure","3D Secure"
"3D Secure Card Validation","Validação de Cartão 3D Secure"
"3D Secure validation is required for Maestro cards. Supporting of American Express cards require additional agreement. Learn more at <a href=""http://www.paypal.com/amexupdate"">http://www.paypal.com/amexupdate</a>.","Validação 3D Secure é obrigatório para cartões Maestro. Suporte à cartões American Express exigem outros termos e condições. Saiba mais em <a href=""http://www.paypal.com/amexupdate"">http://www.paypal.com/amexupdate</a>."
"468 x 60","468 x 60"
"728 x 90","728 x 90"
"800 x 66","800 x 66"
"<a href=""http://www.magentocommerce.com/paypal"">Start accepting payments via PayPal!</a>","<a href=""http://www.magentocommerce.com/paypal"">Agora aceitando pagamentos PayPal!</a>"
"A case that has been resolved and close requires a reimbursement.","Um caso que foi resolvido e encerrado exige um reembolso."
"A reversal has occurred on this transaction because of a customer dispute suspecting unauthorized spoof.","Foi realizado uma reversão nesta transação porque o cliente declara ter sido feita uma cobrança não autorizada."
"A reversal has occurred on this transaction because you have given the customer a refund.","Foi realizado uma reversão nesta transação porque você concedeu reembolso ao cliente."
"A reversal has occurred on this transaction due to a chargeback by your customer.","Foi realizado uma reversão nesta transação devido a um estorno ao cliente."
"A reversal has occurred on this transaction due to a complaint about the transaction from your customer.","Foi realizado uma reversão nesta transação devido uma reclamação do seu cliente."
"A reversal has occurred on this transaction due to your customer triggering a money-back guarantee.","Foi realizado uma reversão nesta transação pelo cliente ter exigido sua garantia de devolução do dinheiro."
"A value is required for live mode. Refer to your CardinalCommerce agreement.","Um valor é exigido no modo live. Consulte seu contrato CardinalCommerce."
"ACH Deposit (Hold for Dispute or Other Investigation)","ACH Depósito (Segurar p/ Disputa ou Outras Investigações)"
"ACH Deposit (Reversal)","ACH Depósito (Estorno)"
"ACH Funding for Funds Recovery from Account Balance","ACH Financiamento p/ Recuperação de Fundos do Saldo da Conta"
"ACH Withdrawal","Saque ACH"
"API Authentication Methods","API Métodos de Autenticação"
"API Certificate","API Certificados"
"API Password","API Senha"
"API Signature","API Assinatura"
"API Username","API Usuário"
"API Uses Proxy","API Proxy"
"Ability for buyer to purchase without PayPal account.","Permitir que o cliente compre sem ter uma conta PayPal."
"Accept credit card and PayPal payments securely.","Permitir cartão de crédito e pagamentos PayPal seguro."
"Accept credit cards, debit cards and PayPal payments securely.","Permitir cartão de crédito, cartão de débito e pagamentos PayPal seguro."
"Accept payments in your shopping cart. PayPal will process your card payments through the Payflow Gateway.","Permitir pagamentos no carrinho de compras. PayPal irá processar o pagamento do cartão através do Gateway Payflow."
"Accept payments with a PCI compliant checkout that keeps customers on your site.","Permitir pagamentos com checkout compatíveis com PCI que mantém o cliente no site."
"Accept payments with a PCI-compliant checkout that keeps customers on your site.","Permirir pagamentos com checkout compatíveis com PCI que mantém o cliente no site."
"Accept payments with a completely customizable checkout page.","Permitir pagamentos com uma página de checkout totalmente customizada."
"Accept payments with a completely customizable checkout.","Permitir pagamentos com um checkout totalmente customizado."
"Acceptance Mark","Validar Assinatura"
"Acceptance Mark Image","Validar Imagem de Assinatura"
"Account-to-Account Payment, initiated by PayPal","Pagamento Conta-a-Conta, inicializado pelo PayPal"
"Add PayPal as an additional payment method to your checkout page to increase your sales.","Adicionar PayPal como opção de pagamento na sua página de checkout p/ aumentar suas vendas."
"Add PayPal as an additional payment method to your checkout page.","Adicionar PayPal como opção de pagamento na sua página de checkout."
"Add another payment method to your existing solution or as a stand-alone option.","Adicionar outra opção de pagamento à sua solução atual ou como opção independente."
"Additional Options","Opções Adicionais"
"Address","Endereço"
"Address Verification System Response","Resposta do Sistema de Verificação de Endereços"
"Advanced Settings","Opções Avançadas"
"Advertise Paypal Credit","Advertise Paypal Credit"
"All the address information matched","Todas as informações de endereço conferem"
"Allow in Billing Agreement Wizard","Permitir Ajuda nos Termos de Cobrança"
"Allowable values: ""paypal"", ""primary"" (default), your_custom_value (a custom payment page style from your merchant account profile).","Valores permitidos: ""paypal"", ""primary"" (padrão), your_custom_value (um estilo de página de pagamento padrão para seu perfil de conta vendedor)."
"Allowed Credit Card Types","Tipos de Cartão de Crédito Permitidos"
"Also affects mini-shopping cart.","Também afeta os mini-carrinhos."
"Ask Customer","Pergunte ao Cliente"
"Attempted Authentication, Bad Result","Tentativa de Autenticação, Negativo"
"Attempted Authentication, Good Result","Tentativa de Autenticação, Positivo"
"Auction Payment other than through eBay","Leilão de Pagamento que não seja pelo eBay"
"Authenticated, Bad Result","Autenticado, Negativo"
"Authenticated, Good Result","Autenticado, Positivo"
"Authorization","Autorização"
"Authorization Honor Period (days)","Período de Autorização Honor (dias)"
"Authorization expired.","Autorização expirou."
"Authorization transaction is required to void.","Transação da autorização necessita resposta."
"Authorization was voided by merchant.","Autorização foi rejeitada pelo vendedor."
"Authorized amount of %s.","Total autorizado de %s."
"Authorizing amount of %s is pending approval on gateway.","Total autorizado de %s está pendente no gateway."
"Auto","Auto"
"AutoSweep","AutoSweep"
"Available Balance","Saldo Disponível"
"Balance Manager Account Bonus","Gerenciar Saldo dos Bônus da Conta"
"Basic Settings - PayPal Express Checkout","Configurações Básicas - PayPal Express Checkout"
"Basic Settings - PayPal Integral Evolution","Configurações Básicas - PayPal Integral Evolution"
"Basic Settings - PayPal Pasarela integral","Configurações Básicas - PayPal Pasarela integral"
"Basic Settings - PayPal Payflow Link","Configurações Básicas - PayPal Payflow Link"
"Basic Settings - PayPal Payflow Pro","Configurações Básicas - PayPal Payflow Pro"
"Basic Settings - PayPal Payments Advanced","Configurações Básicas - PayPal Payments Advanced"
"Basic Settings - PayPal Payments Pro","Configurações Básicas - PayPal Payments Pro"
"Basic Settings - PayPal Payments Pro Hosted Solution","Configurações Básicas - PayPal Payments Pro Hosted Solution"
"Basic Settings - PayPal Payments Standard","Configurações Básicas - PayPal Payments Standard"
"Basic Settings - PayPal Pro","Configurações Básicas - PayPal Pro"
"Basic Settings - PayPal Website Payments Plus","Configurações Básicas - PayPal Website Payments Plus"
"Basic Settings - PayPal Website Payments Pro","Configurações Básicas - PayPal Website Payments Pro"
"Basic Settings - PayPal Website Payments Pro Hosted Solution","Configurações Básicas - PayPal Website Payments Pro Hosted Solution"
"Basic Settings - PayPal Website Payments Pro Payflow Edition","Configurações Básicas - PayPal Website Payments Pro Payflow Edition"
"Basic Settings - PayPal Website Payments Standard","Configurações Básicas - PayPal Website Payments Standard"
"Billing Address","Endereço de cobrança"
"Billing Agreement Signup","Aceitar Termos de Cobrança"
"Billing Information","Informação de Cobrança"
"Bonus for first ACH Use","Bônus p/ primeiro acesso ACH"
"Both section above must be complete. ","Ambas seções anteriores devem ser completadas. "
"Buyer Credit Payment","Crédito de Pagamento do Cliente"
"Buyer claims that a possible duplicate payment was made to the merchant.","Comprador afirma que um possível pagamento foi duplicado para o comerciante."
"Buyer claims that he did not receive goods or service.","Comprador afirma que não recebeu o produto (ou serviço)."
"Buyer claims that he/she did not authorize transaction.","Comprador afirma que não autorizou a transação."
"Buyer claims that the goods or service received differ from merchant ��s description of the goods or service.","Comprador afirma que os produtos ou serviços recebidos são diferentes da descrição mencionada pelo comerciante."
"Buyer claims that the received merchandise is unsatisfactory, defective, or damaged.","Comprador afirma que a mercadoria é insatisfatória, com defeito ou danificado."
"Buyer\'s Tax ID","ID Imposto Cliente"
"Buyer\'s Tax ID Type","ID Tipo Imposto Cliente"
"By default it is ""reports.paypal.com"".","Por padrão é ""reports.paypal.com""."
"CNPJ","CNPJ"
"CPF","CPF"
"CVV Entry is Editable","CVV Valores são Editáveis"
"CVV2 Check Result by PayPal","CVV2 Verificar Resultados do PayPal"
"Can not send new order email.","Não foi possível enviar Email de novo pedido."
"Cannot create target file for reading reports.","Não foi possível criar arquivo para leitura de relatórios."
"Catalog Category Page","Página de Categoria"
"Catalog Product Page","Página do Produto"
"Centinel API URL","API URL Centinel"
"Centinel Custom API URL","API URL Centinel Customizada"
"Charge-off","Sem Custo"
"Chargeback","Estorno"
"Checkout Cart Page","Página do Carrinho"
"Checkout with PayPal","Finalizar Pedido usando PayPal"
"Checkout with PayPal Paypal Credit","Finalizar Pedido usando Créditos do PayPal"
"Choose a secure bundled payment solution for your business.","Selecione um pacote de soluções em pagamento seguro para sua empresa."
"City","Cidade"
"Click here if you are not redirected within 10 seconds...","Clique aqui se você não for redirecionado em 10 segundos..."
"Close","Fechar"
"Company","Empresa"
"Complaint","Reclamação"
"Completion Date","Data de Conclusão"
"Configure","Configurar"
"Connect your merchant account with a PCI-compliant gateway that lets customers pay without leaving your site.","Conecte-se à sua conta usando gateway PCI-compliant que permite os clientes realizarem pagamentos sem deixar seu site."
"Connect your merchant account with a fully customizable gateway that lets customers pay without leaving your site.","Conect-se à sua conta usando um gateway totalmente customizado que permite os clientes realizarem pagamentos sem deixar seu site."
"Connecting to PayPal SFTP server to fetch new reports. Are you sure you want to proceed?","Conectando com o servidor SFTP do PayPal p/ obter novos relatórios. Deseja realmente continuar?"
"Continue","Continuar"
"Countries Payment Applicable From","Aplicar Pagamento aos Países"
"Country","País"
"Coupon Redemption","Resgatar Cupom"
"Credit","Crédito"
"Credit Card Settings","Configuração de Cartão de Crédito"
"Currency Conversion required to cover negative balance","Conversão de moeda é obrigatório para cobrir saldo negativo"
"Custom","Personalizado"
"Custom Endpoint Hostname or IP-Address","Ponto-final Personalizado p/ Servidor ou Endereço de IP"
"Custom Path","Caminho Personalizado"
"Customer Information","Informação Personalizada"
"Customer did not include a confirmed address.","Cliente pode não informou um endereço confirmado."
"Customer failed to pay.","Falha no pagamento do cliente."
"Customer used non-confirmed address.","Cliente usou um endereço não confirmado."
"Daily","Diariamente"
"Debit","Débito"
"Debit Card Cash Back","Voltar Débito do Cartão"
"Debit Card Transaction","Transação do Cartão de Débito"
"Debit or Credit","Débito ou Crédito"
"Debug Mode","Modo Debug"
"Direct Payment API","API Pagamento Direto"
"Discount","Desconto"
"Display","Exbir"
"Display Express Checkout in the Payment Information step","Exibir Express Checkout na etapa Informações de Pagamento"
"Display on Product Details Page","Exibir na Página do Produto"
"Display on Shopping Cart","Exibir no Carrinho"
"Displays on catalog pages and homepage.","Exibir nas páginas de catálogo e página inicial."
"Dispute","Disputa"
"Don't have a PayPal account? Simply enter your email address.","Não possui uma conta PayPal? Basta digitar seu email."
"Dynamic","Dinâmico"
"EFT Funding (German banking)","EFT Financiamento (Banco Alemão)"
"Edit","Editar"
"Edit Payment Information","Editar Informações de Pagamento"
"Edit Shopping Cart","Editar Carrinho"
"Email Address","Email"
"Email Associated with PayPal Merchant Account","Email Associado à uma conta Vendedor PayPal"
"Email Associated with PayPal Merchant Account (Optional)","Email Associado à uma conta Vendedor PayPal (Opcional)"
"Enable Automatic Fetching","Habilitar Busca Automática"
"Enable Express Checkout","Habilitar Express Checkout"
"Enable PayPal Guest Checkout","Habilitar Checkout PayPal p/ Visitante"
"Enable Payflow Link","Habilitar Link Payflow"
"Enable Paypal Credit","Habilitar Crédito do  Paypal"
"Enable SSL verification","Habilitar verificação SSL"
"Enable this Solution","Habilitar esta Solução"
"Enabled","Habilitado"
"Event","Evento"
"Event Code","Código do Evento"
"Every 10 days","A cada 10 dias"
"Every 14 days","A cada 14 dias"
"Every 3 days","A cada 3 dias"
"Every 30 days","A cada 30 dias"
"Every 40 days","A cada 40 dias"
"Every 7 days","A cada 7 dias"
"Exact Match. Address and Postal Code. International","Combinação Exata. Endereço e CEP. Internacional"
"Exact Match. Address and Postal Code. UK-specific","Combinação Exata. Endereço e CEP. Específico UK"
"Exact Match. Address and nine-digit ZIP code","Combinação Exata. Endereço e CEP"
"Explanation: %s.","Esclarecimento: %s."
"Express Checkout","Express Checkout"
"Express Checkout APIs","API Express Checkout"
"Express Checkout and Order have been canceled.","Express Checkout e Pedidos foram cancelados."
"Express Checkout has been canceled.","Express Checkout foi cancelado."
"Failed to fetch reports from '%s@%s'.","Falha ao recuperar relatórios de '%s@%s'."
"Fax","Celular"
"Fee Amount","Valor da Taxa"
"Fee Debit or Credit","Taxa do Cartão de Débito ou Crédito"
"Fee Reversal","Taxa de Reembolso"
"Fee: Foreign ACH Withdrawal","Taxa: Saque ACH Estrangeiros"
"Fee: Mass Pay Request","Taxa: Diversos Pedidos de Pagamento"
"Fee: Web Site Payments Pro Account Monthly","Taxa: Conta Profissional p/ Websites de Pagamentos Mensais"
"Fee: WorldLink Check Withdrawal","Taxa: Verificar Saque WorldLink"
"Fetch","Buscar"
"Fetch Updates","Buscar Atualizações"
"Fetched %s report rows from '%s@%s'.","Encontrado %s relatório(s) de '%s@%s'."
"For Virtual Quotes Only","Apenas p/ Cotações Virtuais"
"Frontend Experience Settings","Configurações de Experiência Frontend"
"Funding","Financiamento"
"General (Authorization)","Geral (Autorização)"
"General (Dividend)","Geral (Dividendos)"
"General (Funds Transfer from PayPal Account to Another)","Geral (Transferência de Fundos da Conta PayPal para Outro)"
"General (Purchase with a credit card)","Geral (Comprar com cartão de crédito)"
"General Adjustment without businessrelated event","Ajustes Gerais sem eventos relacionados a negócios"
"General Currency Conversion","Conversão de Moeda Geral"
"General Funding of PayPal Account ","Financiamento Geral da Conta PayPal"
"General Redemption","Resgate Geral"
"General Withdrawal from PayPal Account","Geral Saque da Conta PayPal"
"General. Product no longer supported","Geral. Produto não é mais suportado"
"General: Use of PayPal account for purchasing as well as receiving payments","Geral: Usar conta PayPal p/ comprar e receber pagamentos"
"General: Withdrawal from PayPal Account","Geral: Saque da Conta PayPal"
"General: Withdrawal to Non-Bank Entity","Geral: Saque p/ uma Entidade Não Bancária"
"General: adjustment of a type not belonging to the other T12xx categories","Geral: ajustes do tipo não pertence a outras categorias T12xx"
"General: bonus of a type not belonging to the other T08xx categories","Geral: tipo de bônus não pertence a outras categorias T08xx"
"General: event not yet categorized","Geral: evento ainda não categorizado"
"General: non-payment fee of a type not belonging to the other T01xx categories","Geral: tipo de taxa não-pagamento não pertence a outras categorias T01xx"
"General: received payment of a type not belonging to the other T00xx categories","Geral: tipo de pagamento recebido não pertence a outras categorias T00xx"
"General: reversal of a type not belonging to the other T11xx categories","Geral: tipo de reembolso não pertence a outras categorias T11xx"
"General: temporary hold of a type not belonging to the other T15xx categories","Geral: tipo de espera temporária não pertence a outras categorias T15xx"
"Get Credentials from PayPal","Obter Credenciais do PayPal"
"Get Publisher ID from PayPal","Obter um ID de Vendedor do PayPal"
"Gift Certificate Payment: purchase of Gift Certificate","Cartão Presente de Pagamento: comprado com Cartão Presente"
"Gift Certificate Redemption","Resgatar Cartão Presente"
"Gross Amount","Valor Bruto"
"Header (center)","Cabeçalho (centro)"
"Header Background Color","Cor de Fundo do Cabeçalho"
"Header Border Color","Cor da Borda do Cabeçalho"
"Header Image URL","URL da Imagem de Cabeçalho"
"Help","Ajuda"
"Hidden Virtual PayPal Debit Card Transaction","Ocultar Transação Virtual de Cartão de Débito PayPal"
"Hold for Dispute Investigation","Aguardar p/ Investigação de Disputa"
"Home Page","Página Inicial"
"I'm sorry - but we are not able to complete your transaction. Please contact us so we can assist you.","Ocorreu um problema ao processar seu pedido. Entre em contato para que possamos orientá-lo."
"I'm sorry - but we were not able to process your payment. Please try another payment method or contact us so we can assist you.","Ocorreu um problema ao processar seu pagamento. Tente outro meio de pagamento ou entre em contato."
"IPN ""%s"".","IPN ""%s""."
"IPN ""%s"". %s Transaction amount %s. Transaction ID: ""%s""","IPN ""%s"". %s Total da transação %s. ID da Transação: ""%s"""
"IPN ""%s"". A dispute has been resolved and closed. %s Transaction amount %s.","IPN ""%s"". Uma disputa foi resolvida e encerrada. %s Total da transação %s."
"IPN ""%s"". Case type ""%s"". Case ID ""%s"" %s","IPN ""%s"". Caso tipo ""%s"". Caso ID ""%s"" %s"
"IPN verification ""%s"".","Verificando IPN ""%s""."
"If empty, a default value will be used. Custom URL may be provided by CardinalCommerce agreement.","Se vazio, um valor padrão será usado. URL Personalizada pode ser fornecida pelos termos do CardinalCommerce."
"If not specified, Default Country from General Config will be used","Se não informado, País Padrão das Configurações Gerais será usado"
"If this option is enabled, customer can change shipping address and shipping method on PayPal website. In live mode works via HTTPS protocol only.","Se esta opção estiver habilitada, o cliente poderá alterar endereço de entrega e forma de envio no site do PayPal. No modo live funciona apenas via protocolo HTTPS."
"If you do not have multiple users set up on your account, please re-enter your Vendor/Merchant Login here.","Se você não possui múltiplos usuários cadastrados na sua conta, informe novamente seu Login de Vendedor/Empresário aqui."
"Impossible to issue a refund transaction because the capture transaction does not exist.","Impossível realizar a transação de reembolso porque a transação de captura não existe."
"Incentive","Incentivo"
"Initiation Date","Data de Inicialização"
"Integral Evolution","Evolução Integral"
"Invoice ID","ID Fatura"
"Issuer Liability","Responsabilidade do Emissor"
"It is recommended to set this value to ""Debit or Credit Card"" per store views.","É recomendável configurar como ""Débito ou Cartão de Crédito"" por visão de loja."
"It is recommended to set this value to ""PayPal"" per store views.","É recomendável configurar como ""PayPal"" por visão de loja."
"Items in Your Shopping Cart","Itens no Carrinho"
"Last Correlation ID","ID Última Correlação"
"Last Transaction ID","ID Última Transação"
"Learn More","Saiba Mais"
"Login","Entrar"
"Mass Pay Payment","Pagamento em Massa"
"Matched (CVV2)","Confere (CVV2)"
"Matched (CVV2CSC)","Confere (CVV2CSC)"
"Matched Address only (no ZIP)","Confere apenas Endereço (sem CEP)"
"Matched Address only (no ZIP). International","Confere apenas Endereço (sem CEP). Internacional"
"Matched Postal Code only (no Address)","Confere apenas CEP (sem Endereço)"
"Matched five-digit ZIP only (no Address)","Confere apenas 5 dígitos do CEP (sem Endereço)"
"Matched whole nine-didgit ZIP (no Address)","Confere todos os 9 dígitos do CEP (sem Endereço)"
"Merchant Account","Conta Empresa"
"Merchant Country","País da Empresa"
"Merchant Liability","Responsabilidade da Empresa"
"Merchant Location","Localização da Empresa"
"Merchant Protection Eligibility","Garantia de Proteção à Empresa"
"Merchant Referral Bonus","Bônus Referência Empresa"
"Merchant account doesn\'t have a withdrawal mechanism. Merchant must manually accept or deny this payment from your Account Overview.","Conta vendedor não possui mecanismos de retirada. Vendedor precisa aceitar ou negar manualmente este pagamento em sua Visão Geral de Conta PayPal."
"Merchant account is not verified.","Conta empresarial não confirmada."
"Merchant denied this pending payment.","Empresa recusou este pagamento pendente."
"Merchant holds a non-U.S. account and does not have a withdrawal mechanism.","Titular da conta empresa não reside nos EUA, e não possui um mecanismo de saque."
"Merchant must upgrade account to Business or Premier status.","Empresa precisa atualizar a conta para Business ou Premier."
"Merchant reference ID format is not supported.","Formato do ID de referência da empresa não é suportado."
"Merchants need to apply to PayPal for enabling billing agreements feature. Do not enable this option until PayPal confirms that billing agreements are enabled for your merchant account.","Empresas precisam criar uma conta no PayPal para habilitar esta opção de pagamento. Não disponibilize esta opção até que o PayPal confirme que sua conta está habilitada como uma conta empresa."
"Mobile Optimized","Otimizado para Mobile"
"Mobile Payment (made via a mobile phone)","Pagamento Móvel (feito por um telefone celular)"
"Multi-currency issue. Merchant must manually accept or deny this payment from PayPal Account Overview.","Problema com moedas. Vendedor precisa aceitar ou negar manualmente este pagamento em sua Visão Geral de Conta PayPal."
"N/A","N/A"
"N/A. Address not checked, or acquirer had no response. Service not available","N/A. Endereço não confirmado, ou comprador não responde. Serviço não disponível"
"N/A. Global Unavailable","N/A. Indisponível Global"
"N/A. International Unavailable","N/A. Indisponível Internacional"
"N/A. Merchant has indicated that CVV2 is not present on card","N/A. Empresa indicou um CVV2 que não está presente no cartão"
"N/A. No response","N/A. Nenhuma resposta"
"N/A. Not allowed for MOTO (Internet/Phone) transactions","N/A. Não permitido para transações MOTO (Internet/Telefone)"
"N/A. Not processed","N/A. Não processado"
"N/A. Retry","N/A. Tentar novamente"
"N/A. Service not Supported","N/A. Serviço não Suportado"
"N/A. Service not available","N/A. Serviço não disponível"
"N/A. Service not supported","N/A. Serviço não suportado"
"N/A. The merchant did not provide AVS information","N/A. A empresa não forneceu informações para AVS"
"N/A. The merchant has not implemented CVV2 code handling","N/A. A empresa não criou o código de manipulação do CVV2"
"N/A. Unavailable","N/A. Indisponível"
"Near Paypal Credit checkout button","Próximo ao botço de Crédito do Paypal"
"Negative Balance","Saldo Negativo"
"Never","Nunca"
"No","Não"
"No Details matched","Nenhum detalhe confere"
"No Details matched. International","Nenhum detalhe confere. Internacional"
"No Liability Shift","Nenhuma Garantia de Responsabilidade"
"No Logo","Sem Logo"
"No match","Não confere"
"None of the address information matched","Nenhum dos endereços informados conferem"
"Not sure what PayPal payment method to use? Click <a href=""%s"" target=""_blank"">here</a> to learn more.","Não sabe como usar o meio de pagamento PayPal? Clique <a href=""%s"" target=""_blank"">aqui</a> para conhecer."
"Note: %s","Nota: %s"
"Nothing to fetch because of an empty configuration.","Nada recuperado porque a configuração está em branco."
"Notice that PayPal can handle up to 10 shipping options. That is why Magento will transfer only first 10 cheapest shipping options if there are more than 10 available.","Observe que o Paypal pode manipular até 10 opções de envio. É por isso que o Magento irá transferir apenas as 10 primeiras opções de envio mais barato, se houver mais de 10 disponíveis."
"Notified customer about creditmemo #%s.","Avisar o cliente sobre o reembolso #%s."
"Notified customer about invoice #%s.","Avisar o cliente sobre a fatura #%s."
"Now accepting PayPal (150 X 40)","PayPal agora aceita (150 X 40)"
"Now accepting PayPal (150 X 60)","PayPal agora aceita (150 X 60)"
"Number of Child Authorizations","Número de Autorizações Abaixo"
"Open Authorization","Abrir Autorização"
"Order","Pedido"
"Order ID","ID do Pedido"
"Order Valid Period (days)","Período de Validação do Pedido (dias)"
"Ordered amount of %s.","Total do pedido em %s."
"Ordering amount of %s is pending approval on gateway.","Total do pedido em %s está dependendo de aprovação no gateway."
"Page Background Color","Cor de Fundo da Página"
"Page Style","Estilo da Página"
"Part of the address information matched","Parte do endereço informado confere"
"Partner","Parceiro"
"Pasarela integral","Gateway abrangente"
"Password","Senha"
"PayPal All-in-One Payment Solutions&nbsp;&nbsp;<i>Accept and process credit cards and PayPal payments.</i>","PayPal Solução Completa em Pagamentos&nbsp;&nbsp;<i>Aceita e processa pagamentos em cartão de crédito e PayPal.</i>"
"PayPal Balance Manager function of PayPal account","PayPal Função p/ Gerenciar Saldo de conta PayPal"
"PayPal Billing Agreement Settings","Configurações de Termos de Cobrança PayPal"
"PayPal Buyer Warranty Bonus","Garantia de Bônus do Cliente PayPal"
"PayPal Debit Card Cash Advance","Cartão de Débito Avançado PayPal"
"PayPal Debit Card Withdrawal from ATM","PayPal Saque com Cartão de Débito ATM"
"PayPal Express Checkout","PayPal Express Checkout"
