"Are you sure you want to send Creditmemo email to customer?","Deseja realmente enviar um email de Reembolso para o cliente?"
"Are you sure you want to send Invoice email to customer?","Deseja realmente enviar um email da Fatura para o cliente?"
"Are you sure you want to send Shipment email to customer?","Deseja realmente enviar um email de Envio para o cliente?"
"Are you sure you want to send order email to customer?","Deseja realmente enviar um email do Pedido para o cliente?"
"Are you sure you want to void the payment?","Deseja realmente devolver o pagamento?"
"Are you sure?","Tem certeza?"
"Are you sure? This order will be canceled and a new one will be created instead","Tem certeza? Este pedido será cancelado e um novo pedido será criado"
"Assign Order Status to State","Atribuir Status do Pedido ao Estado"
"Assign Status to State","Atribuir Status ao Estado"
"Assignment Information","Informação de Atribuição"
"At least a payment ID must be set.","Ao menos um ID de identificação deve ser informado."
"Authorization","Autorização"
"Authorized amount of %s.","Valor autorizado em %s."
"Authorizing amount of %s is pending approval on gateway.","Valor a ser autorizado %s está pendente pelo gateway."
"Back","Voltar"
"Back to Billing Agreements","Voltar para Termos de Cobrança"
"Back to My Orders","Voltar"
"Back to Recurring Profiles","Voltar para Perfis Recorrentes"
"Backordered","Pedido Cancelado"
"Bestsellers","Mais Vendidos"
"Bill to Name","Cliente"
"Billing","Cobrança"
"Billing Address","Endereço de Cobrança"
"Billing Agreement","Termos de Cobrança"
"Billing Agreement # %s","Termos de Cobrança # %s"
"Billing Agreement #%s","Termos de Cobrança #%s"
"Billing Agreement View","Ver Termos de Cobrança"
"Billing Agreements","Termos de Cobrança"
"Billing Last Name","Sobrenome de Cobrança"
"Billing ZIP Code","CEP de Cobrança"
"Buy %s for price %s","Compre %s pelo preço %s"
"CSV","CSV"
"Cancel","Cancelar"
"Cancel credit memo","Cancelar reembolso"
"Cancel invoice","Cancelar fatura"
"Cancel order","Cancelar pedido"
"Canceled","Cancelado"
"Canceled order offline.","Pedido offline cancelado."
"Canceled order online.","Pedido online cancelado."
"Cannot add order history.","Não foi possível adicionar histórico do pedido."
"Cannot create an empty shipment.","Não foi possível criar uma entrega em branco."
"Cannot determine the field name.","Não foi possível determinar o nome do campo."
"Cannot do invoice for order.","Não foi possível faturar o pedido."
"Cannot do shipment for order.","Não foi possível entregar o pedido."
"Cannot get order instance","Não foi possível recuperar instância do pedido"
"Cannot get the order instance.","Não foi possível recuperar a instância do pedido."
"Cannot register an existing credit memo.","Não foi possível registrar um reembolso existente."
"Cannot register existing invoice","Não foi possível registrar uma fatura existente"
"Cannot register existing shipment","Não é possível registrar uma entrega existente"
"Capture","Capturar"
"Capture Amount","Capturar Valor"
"Capture Offline","Capturar Offline"
"Capture Online","Capturar Online"
"Capture invoice","Capturar fatura"
"Captured amount of %s online.","Capturar valor de %s online."
"Capturing amount of %s is pending approval on gateway.","Capturando valor de %s está pendente para aprovação pelo gateway."
"Carrier","Forma de Entrega"
"Carrier/Method","Forma/Meio de Entrega"
"Change status, add comments","Alterar status, adicionar comentários"
"Changing address information will not recalculate shipping, tax or other order amount.","Alterando as informações de endereço não irá recalcular entrega, impostos ou outros valores do pedido."
"Checkout Totals Sort Order","Ordem dos Valores no Checkout"
"City","Cidade"
"Clear Shopping Cart","Esvaziar Carrinho"
"Click to change shipping method","Clique para alterar a forma de entrega"
"Close","Fechar"
"Closed","Fechado"
"Comma-separated.","Separado por Vírgula."
"Comment","Comentário"
"Comment Text","Texto Comentário"
"Comments","Comentários"
"Comments History","Histórico de Comentários"
"Company","Empresa"
"Complete","Completo"
"Configure","Configurar"
"Configure and Add to Order","Configurar e Adicionar ao Pedido"
"Contents","Conteúdo"
"Continue","Avançar"
"Controls whether customer IP is shown in orders, invoices, shipments, credit memos.","Verificar se IP do cliente é exibido nos pedidos, faturas, entregas, reembolsos."
"Country","País"
"Coupons","Cupons"
"Create","Criar"
"Create New Customer","Criar Cliente"
"Create New Order","Criar Pedido"
"Create New Order Status","Criar Novo Status de Pedido"
"Create New Order for %s","Novo Pedido para %s"
"Create New Order for %s in %s","Novo Pedido %s em %s"
"Create New Order for New Customer","Criar Pedido para Cliente"
"Create New Order for New Customer in %s","Criar Pedido para Cliente na Loja: %s"
"Create New Status","Criar Status"
"Create Order","Criar Pedido"
"Create Packages","Criar Pacotes"
"Create Shipment","Criar Entrega"
"Create Shipping Label","Criar Etiqueta de Entrega"
"Create Shipping Label...","Criar Etiqueta de Entrega..."
"Create new credit memo for order","Criar reembolso para o pedido"
"Create new invoice for order","Criar fatura para o pedido"
"Create new shipment for order","Criar entrega para o pedido"
"Create...","Criar..."
"Created At","Criado Em"
"Created billing agreement #%s.","Criar temos de cobrança #%s."
"Created:","Criado:"
"Credit Memo","Reembolso"
"Credit Memo #","Reembolso #"
"Credit Memo # ","Reembolso # "
"Credit Memo #%1$s | %3$s | %2$s (%4$s)","Reembolso #%1$s | %3$s | %2$s (%4$s)"
"Credit Memo Comment Email Sender","Remetente de Email p/ Comentário de Reembolso"
"Credit Memo Comment Email Template","Template de Email p/ Comentário de Reembolso"
"Credit Memo Comment Email Template for Guest","Template de Email p/ Comentário de Reembolso de Visitantes"
"Credit Memo Comments","Comentários do Reembolso"
"Credit Memo Email Sender","Remetente de Email p/ Reembolso"
"Credit Memo Email Template","Template de Email p/ Reembolso"
"Credit Memo Email Template for Guest","Template de Email p/ Reembolso de Visitantes"
"Credit Memo Update","Atualização de Reembolso"
"Credit Memo Update for Guest","Atualização de Reembolso p/ Visitantes"
"Credit Memos","Reembolsos"
"Credit memo canceling problem.","Problemas ao cancelar reembolso."
"Credit memo cannot be canceled.","Reembolso não pode ser cancelado."
"Credit memo has been created automatically","Reembolso foi criado automaticamente"
"Custom Price","Preço Personalizado"
"Custom Value","Valor Personalizado"
"Customer","Cliente"
"Customer Can Define Start Date","Cliente Pode Definir Data de Início"
"Customer Email","Email Cliente"
"Customer Group","Grupo Cliente"
"Customer Last Name","Sobrenome do Cliente"
"Customer My Account Order Creditmemo View","Visualizar Reembolsos de Pedidos da Conta do Cliente"
"Customer My Account Order History","Histórico de Pedidos da Conta do Cliente"
"Customer My Account Order Invoice View","Visualizar Faturas de Pedidos da Conta do Cliente"
"Customer My Account Order Shipment View","Visualizar Entregas de Pedido da Conta do Cliente"
"Customer My Account Order View","Visualizar Pedidos da Conta do Cliente"
"Customer Name","Nome Cliente"
"Customer\'s Current Activities","Atividades Recentes do Cliente"
"Customs Value","Valores Personalizados"
"Date","Data"
"Date Shipped","Data Entrega"
"Default Status","Status Padrão"
"Default Template","Template Padrão"
"Default logo, will be used in PDF and HTML documents.<br />(jpeg, tiff, png)","Logo padrão, será utilizado nos arquivos PDF e documentos HTML.<br />(jpeg, tiff, png)"
"Delete","Excluir"
"Delete Package","Excluir Pacote"
"Denied the payment online.","Pagamento online recusado."
"Deny Payment","Recusar Pagamento"
"Description Message","Mensagem"
"Discount","Desconto"
"Discount (%s)","Desconto (%s)"
"Discount Amount","Valor do Desconto"
"Display Order ID in Header","Exibir ID do Pedido no Cabeçalho"
"Edit","Editar"
"Edit Order #%s","Editar Pedido #%s"
"Edit Order %s %s Address","Editar Endereço do Pedido %s %s"
"Edit Order Status","Editar Status do Pedido"
"Email","Email"
"Email Address","Email"
"Email Copy of Credit Memo","Email Cópia de Reembolso"
"Email Copy of Invoice","Email Cópia de Fatura"
"Email Copy of Shipment","Email Cópia de Entrega"
"Email Order Confirmation","Enviar Email de Confirmação"
"Enable","Habilitar"
"Enabled","Habilitado"
"Enter the billing last name and email/ZIP as in the order billing address","Informe um nome de cobrança e email/CEP para o endereço de cobrança deste pedido"
"Enter the billing last name and email/ZIP as in the order billing address:","Informe um nome de cobrança e email/CEP para o endereço de cobrança deste pedido:"
"Entered data is incorrect. Please try again.","Informações incorretas. Tente novamente."
"Error to Show in Shopping Cart","Erro ao Exibir Carrinho"
"Excel XML","Excel XML"
"Excl. Tax","Excl. Imposto"
"Expired","Expirou"
"Explanation","Esclarecimento"
"Failed to cancel the billing agreement.","Falha ao cancelar termos de cobrança."
"Failed to create billing agreement for this order.","Falha ao criar termos de cobrança para este pedido."
"Failed to finish billing agreement wizard.","Falha ao finalizar assistente para termos de cobrança."
"Failed to send the order email.","Falha ao enviar Email do pedido."
"Failed to start billing agreement wizard.","Falha ao iniciar assistente de termos de cobrança."
"Failed to update the payment.","Falha ao atualizar o pagamento."
"Failed to update the profile.","Falha ao atualizar o perfil."
"Failed to void the payment.","Falha ao devolver pagamento."
"Fetch","Buscar"
"File extension not known or unsupported type in the following shipment: %s","Extensão do arquivo desconhecido ou tipo não suportado para as entregas: %s"
"Find Order By:","Localizar Pedido Por:"
"First Name","Nome"
"From","De"
"From Name","De Nome"
"From:","De:"
"G.T. (Base)","Valor Cobrado"
"G.T. (Purchased)","Valor Pago"
"General","Geral"
"General Information","Informações Gerais"
"Get Payment Update","Obter Atualização de Pagamento"
"Get Update","Solicitar Atualização"
"Get shipping methods and rates","Obter formas de entrega e impostos"
"Gift Message","Mensagem de Presente"
"Gift Message for This Order","Mensagem de Presente para Este Pedido"
"Gift Message for the Entire Order","Mensagem de Presente para Todo o Pedido"
"Gift Message for this Order","Mensagem de Presente para este Pedido"
"Gift Options","Opções de Presente"
"Gift Wrapping for the Entire Order","Embalagem de Presente para todo o Pedido"
"Girth","Circunferência"
"Go to Home Page","Ir para Página Inicial"
"Grand Total","Valor Total"
"Grand Total to be Charged","Valor Total será Alterado"
"Guest","Visitante"
"Height","Altura"
"Hide Customer IP","Ocultar IP do Cliente"
"Hold","Segurar"
"Hold action is not available.","Ação de Segurar não está disponível."
"Hold order","Segurar pedido"
"Home","Início"
"ID","ID"
"ID #","ID #"
"IPN ""Refunded"". Refund issued by merchant. Registered notification about refunded amount of %s. Transaction ID: ""%s""","IPN ""Reembolso"". Estorno feito pelo vendedor. Notificação registrada sobre o valor do reembolso de %s. ID da Transação: ""%s"""
"If empty, the default description above will be used.","Se vazio, a descrição acima será usada."
"If empty, the default error above will be used.","Se vazio, o erro acima será usado."
"If the invoice was created offline, try creating an offline creditmemo.","Se a fatura foi criada offline, tente criar um reembolso offline."
"Incl. Tax","Incl. Imposto"
"Information","Informações"
"Initial Fee","Taxa Inicial"
"Initial Fees","Taxas Iniciais"
"Initial period payment","Período inicial de pagamento"
"Insufficient information to create shipping label(s). Please verify your Store Information and Shipping Settings.","Faltam informações para criar a etiqueta de entrega. Verifique as Informações da Loja e Configurações de Entrega."
"Invalid block: %s.","Bloco inválido: %s."
"Invalid carrier specified.","Entrega selecionada é inválida."
"Invalid draw line data. Please define ""lines"" array.","Desenho de linhas inválido. Defina ""lines"" array."
"Invalid entity model","Modelo de dados inválido"
"Invalid item option format.","Formato da opção do produto é inválido."
"Invalid qty to invoice item ""%s""","Quantidade inválida no pedido p/ o produto ""%s"""
"Invalid qty to refund item ""%s""","Quantidade inválida para reembolso do produto ""%s"""
"Invalid qty to ship for item ""%s""","Quantidade inválida para entrega do produto ""%s"""
"Invalid renderer model","Modelo de devolução inválido"
"Invalid request for adding product to quote.","Pedido inválido de adição de produto para citar."
"Invalid value(s) for Qty to Ship","Qtd inválida para entrega"
"Invoice","Faturar"
"Invoice #","Fatura #"
"Invoice # ","Fatura # "
"Invoice #%1$s | %2$s | %4$s (%3$s)","Fatura #%1$s | %2$s | %4$s (%3$s)"
"Invoice #%s","Fatura #%s"
"Invoice Comment Email Sender","Remetente de Email p/ Comentário de Fatura"
"Invoice Comment Email Template","Template de Email p/ Comentário de Fatura"
"Invoice Comment Email Template for Guest","Template de Email p/ Comentário de Fatura do Visitante"
"Invoice Comments","Comentários"
"Invoice Date","Data da Fatura"
"Invoice Email Sender","Remetente de Email de Fatura"
"Invoice Email Template","Template de Email de Fatura"
"Invoice Email Template for Guest","Template de Email de Fatura do Visitante"
"Invoice Update","Atualização de Fatura"
"Invoice Update for Guest","Atualização de Fatura para Visitantes"
"Invoice and Packing Slip Design","Fatura e Formato da Caixa Vazia"
"Invoice and Ship","Fatura e Entrega"
"Invoice canceling problem.","Problemas ao cancelar fatura."
"Invoice cannot be canceled.","Fatura não pode ser cancelada."
"Invoice cannot be captured.","Fatura não pode ser capturada."
"Invoice cannot be voided.","Fatura não pode ser devolvida."
"Invoice capturing problem.","Problemas ao capturar fatura."
"Invoice void problem","Problemas ao devolver fatura."
"Invoice will be created without communication with payment gateway.","Fatura será criada sem comunicação com gateway de pagamento."
"Invoiced","Faturado"
"Invoices","Faturas"
"Is Closed","Fechado"
"Item","Produto"
"Item Status","Status do Produto"
"Item object is not specified.","Objeto do produto não foi informado."
"Item options declaration error.","Erro na declaração de opções do produto."
"Item ordered qty","Quantidade de produtos vendidos"
"Item qty declaration error.","Erro na quantidade declarada de produtos."
"Items","Produtos"
"Items Invoiced","Produtos Faturados"
"Items Ordered","Produtos Vendidos"
"Items Refunded","Produtos Retornados"
"Items Shipped","Produtos Entregues"
"Items in the Package","Produtos em Pacote"
"Items maximum quantity or price do not allow checkout.","Quantidade máxima de produtos ou preço não permitidos no checkout."
"Items options declaration error.","Erro nas opções declaradas dos produtos."
"Items to Refund","Produtos p/ Retornar"
"Items to Ship","Produtos p/ Entregar"
"Key","Chave"
"Last Name","Sobrenome"
"Last Ordered Items","Últimos Produtos Vendidos"
"Last status can\'t be unassigned from state.","Último status não pode ser desassociado do estado."
"Length","Tamanho"
"Link to the New Order","Link p/ Novo Pedido"
"Link to the Previous Order","Link p/ Pedido Anterior"
"Logo for HTML Print View","Logo p/ Visualização de Impressão em HTML"
"Logo for HTML documents only. If empty, default will be used.<br />(jpeg, gif, png)","Logo apenas para documentos HTML. Se vazio, padrão sera usado.<br />(jpeg, gif, png)"
"Logo for PDF Print-outs (200x50)","Logo p/ Impressão de PDF (200x50)"
"Make Check payable to:","Criar Cheque Nominal para:"
"Manage","Administrar"
"Maximum amount available to refund is %s","Valor máximo disponível para reembolso é %s"
"Maximum shipping amount allowed to refund is: %s","Valor máximo de entrega permitido para reembolso é: %s"
"Message","Mensagem"
"Message:","Mensagem:"
"Minimum Amount","Valor Mínimo"
"Minimum Order Amount","Valor Mínimo do Pedido"
"Mixed","Misturado"
"Most Viewed","Mais Populares"
"Most Viewed Products Report","Relatório de Produtos Mais Populares"
"Move to Shopping Cart","Mover p/ Carrinho"
"Move to Wishlist","Mover p/ Favoritos"
"Multi-address Description Message","Mensagem p/ Vários Endereços"
"Multi-address Error to Show in Shopping Cart","Erro ao Exibir Vários Endereços no Carrinho"
"My Orders","Meus Pedidos"
"My Orders - Details","Meus Pedidos - Detalhes"
"N/A","N/A"
"Name","Nome"
"New","Novo"
"New Billing Agreement","Criar Termo de Cobrança"
"New Credit Memo","Gerar Reembolso"
"New Credit Memo for Guest","Gerar Reembolso p/ Visitante"
"New Credit Memo for Invoice #%s","Gerar Reembolso p/ Fatura #%s"
"New Credit Memo for Order #%s","Gerar Reembolso p/ Pedido #%s"
"New Invoice","Gerar Fatura"
"New Invoice and Shipment for Order #%s","Gerar Fatura e Entrega p/ Pedido #%s"
"New Invoice for Guest","Gerar Fatura p/ Visitante"
"New Invoice for Order #%s","Gerar Fatura p/ Pedido #%s"
"New Order","Novo Pedido"
"New Order Confirmation Email Sender","Remetente de Email p/ Confirmação de Pedido"
"New Order Confirmation Template","Template de Email p/ Confirmação de Pedido"
"New Order Confirmation Template for Guest","Template de Email p/ Confirmação de Pedido de Visitante"
"New Order RSS","RSS de Novos Pedidos"
"New Order Status","Novo Status de Pedido"
"New Order for Guest","Novo Pedido p/ Visitante"
"New Shipment","Gerar Entrega"
"New Shipment for Guest","Gerar Entrega p/ Visitante"
"New Shipment for Order #%s","Gerar Entrega p/ Pedido #%s"
"Newsletter Subscription","Assinatura de Newsletter"
"No","Não"
"No Items","Sem Produtos"
"No Items To Refund","Nenhum Produto p/ Retornar"
"No Payment Methods","Sem Formas de Pagamento"
"No detail for number ""%s""","Sem detalhes para o número ""%s"""
"No information available.","Nenhuma informação disponível."
"No items","Sem produtos"
"No order(s) were put on hold.","Nenhum pedido segurado."
"No order(s) were released from holding status.","Nenhum pedido liberado do status de segurado."
"No ordered items","Nenhum produto no pedido"
"No shipping information available","Nenhuma informação de entrega disponível"
"Nominal Items","Produtos Nomeados"
"Nominal item can be purchased standalone only. To proceed please remove other items from the quote.","Produto nominal deve ser comprado sozinho. Para continuar você deve remover os demais produtos."
"Nominal order registered.","Pedido nominal registrado."
"Not Capture","Não Capturado"
"Not Initialized","Não Inicializado"
"Not Notified","Não Notificado"
"Not enough valid data to save the parent transaction ID.","Informação insuficiente para salvar ID de demais transações."
"Notification Not Applicable","Sem Notificações"
"Notified","Notificado"
"Notify Customer by Email","Avisar Cliente por Email"
"Number","Número"
"Number of Invoiced Orders","Número de Pedidos Faturados"
"Number of Orders","Número de Pedidos"
"Number of Refunded Orders","Número de Pedidos Reembolsados"
"OK","OK"
"Offline Refunded","Reembolso Offline"
"On Hold","Segurado"
"Online Refunded","Reembolso Online"
"Order","Pedido"
"Order #","Pedido #"
"Order # ","Pedido # "
"Order # %s","Pedido # %s"
"Order # %s %s | %s","Pedido # %s %s | %s"
"Order #%s","Pedido #%s"
"Order #%s - %s","Pedido #%s - %s"
"Order API","API Pedido"
"Order Address Information","Informações de Endereço do Pedido"
"Order Comment","Comentário do Pedido"
"Order Comment Email Sender","Remetente de Email p/ Comentário de Pedido"
"Order Comment Email Template","Template de Email p/ Comentário de Pedido"
"Order Comment Email Template for Guest","Template de Email p/ Comentário de Pedido de Visitante"
"Order Comments","Comentários do Pedido"
"Order Credit Memos","Reembolsos do Pedido"
"Order Currency:","Moeda:"
"Order Date","Data do Pedido"
"Order Date (%s)","Data do Pedido (%s)"
"Order Date: ","Data do Pedido: "
"Order Date: %s","Data do Pedido: %s"
"Order Details","Detalhes do Pedido"
"Order Grand Total","Valor Total"
"Order History","Histórico do Pedido"
"Order History Info","Info Histórico do Pedido"
"Order ID","ID do Pedido"
"Order Information","Informações do Pedido"
"Order Invoices","Faturas do Pedido"
"Order Shipments","Entregas do Pedido"
"Order State","Estado do Pedido"
"Order Status","Status do Pedido"
"Order Status Information","Informações de Status do Pedido"
"Order Statuses","Status do Pedido"
"Order Subtotal","Subtotal do Pedido"
"Order Taxes Report Grouped by Tax Rates","Relatório de Imposto de Pedido Agrupado por Taxas de Impostos"
"Order Total","Total do Pedido"
"Order Totals","Totais do Pedido"
"Order Update","Atualização do Pedido"
"Order Update for Guest","Atualização de Pedido p/ Visitante"
"Order View","Detalhes do Pedido"
"Order credit memo","Reembolso do pedido"
"Order does not allow to be canceled.","Pedido sem permissão para ser cancelado."
"Order invoice","Fatura do pedido"
"Order is suspended as its authorizing amount %s is suspected to be fraudulent.","Pedido foi suspenso com total autorizado em %s por suspeita de fraude."
"Order is suspended as its capture amount %s is suspected to be fraudulent.","Pedido e valores foram suspensos %s por suspeita de fraude."
"Order object is not specified.","Objeto do pedido não foi informado."
"Order saving error: %s","Erro ao salvar pedido: %s"
"Order shipments","Entregas do pedido"
"Order status does not exist.","Status do pedido não existe."
"Order status with the same status code already exist.","Status do pedido com o mesmo status já existe."
"Order was placed using %s","Pedido realizado em %s"
"Ordered","Solicitado"
"Ordered amount of %s.","Valor solicitado de %s."
"Ordering amount of %s is pending approval on gateway.","Valor do pedido de %s está pendente para aprovação no gateway."
"Orders","Pedidos"
"Orders and Returns","Pedidos e Devoluções"
"Orders and Returns Search Form","Formulário de Busca p/ Pedidos e Devoluções"
"Original Price","Preço Original"
"Original order item that recurring payment profile correspondss to.","Produto do pedido original correspondente ao perfil de pagamento recorrente."
"PDF Credit Memos","Imprimir em PDF"
"PDF Invoices","Imprimir em PDF"
"PDF Packingslips","Imprimir em PDF"
"PDF Print-outs","Imprimir em PDF"
"PDF object is not specified.","Objeto PDF não informado."
"PDF page object is not specified.","Página PDF não informado."
"PDF total model should extend Mage_Sales_Model_Order_Pdf_Total_Default","Modelo PDF total precisa extender de Mage_Sales_Model_Order_Pdf_Total_Default"
"Package","Pacote"
"Package types are disregarded for USPS domestic shipments.","Tipos de pacotes que são desconsiderados para entregas domésticas via USPS."
"Packages","Pacotes"
"Packingslip # ","Embalagens # "
"Paid","Pago"
"Paid Amount","Total Pago"
"Parent Transaction ID","ID Transação Anteriores"
"Parent transaction ID must have a transaction ID.","ID da transação anterior precisa ter um ID válido."
"Partial","Parcial"
"Payment Failed","Falha no Pagamento"
"Payment Information","Informações de Pagamento"
"Payment Method","Forma de Pagamento"
"Payment Method Name","Nome da Forma de Pagamento"
"Payment Method:","Forma de Pagamento:"
"Payment Review","Análise de Pagamento"
"Payment disallow storing objects.","Pagamento desativado para objetos armazenados."
"Payment transactions disallow storing objects.","Transação de pagamento desativo para objetos armazenados."
"Payment type","Tipo de pagamento"
"Payment update has been made.","Atualização de pagamento foi realizada."
"Pending","Pendente"
"Pending Payment","Pagamento Pendente"
"Period","Período"
"Place Order Using Billing Agreements","Pedido Feito Usando Termos de Cobrança"
"Placed from IP","IP de Origem"
"Please Select Products to Add","Selecione os Produtos para Adicionar"
"Please Select a Customer","Selecione um Cliente"
"Please Select a Store","Selecione uma Loja"
"Please check billing address information. %s","Verifique a informação de endereço de cobrança. %s"
"Please check shipping address information. %s","Verifique a informação de endereço de entrega. %s"
"Please define PDF object before using.","Defina o objeto PDF antes de usar."
"Please enter positive number in this field.","Informe um número positivo neste campo."
"Please select a valid payment method.","Selecione uma forma de pagamento válida."
"Please specify a shipping method.","Informe uma forma de entrega."
"Please specify a valid grid column alias name that exists in grid table.","Informe um nome válido para a coluna que exista na tabela."
"Price","Preço"
"Print","Imprimir"
"Print All","Imprimir Tudo"
"Print All Invoices","Imprimir Faturas"
"Print All Refunds","Imprimir Estornos"
"Print All Shipments","Imprimir Entregas"
"Print Credit Memos","Imprimir Reembolsos"
"Print Invoice","Imprimir Fatura"
"Print Invoices","Imprimir Faturas"
"Print Order","Imprimir Pedido"
"Print Order # %s","Imprimir Pedido # %s"
"Print Packingslips","Imprimir Embalagens"
"Print Refund","Imprimir Reembolso"
"Print Shipment","Imprimir Entrega"
"Print Shipping Label","Imprimir Etiqueta"
"Print Shipping Labels","Imprimir Etiquetas"
"Processing","Processando"
"Product","Produto"
"Product Name","Nome do Produto"
"Products","Produtos"
"Products Bestsellers Report","Relatório de Produtos Mais Vendidos"
"Products in Comparison List","Produtos na Lista de Comparação"
"Products should be added to package(s)","Produtos devem ser adicionados ao pacote"
"Profile #%s","Perfil #%s"
"Profile Information","Informação de Perfil"
"Profile State","Situação do Perfil"
"Profit","Lucro"
"Promotion Coupons Usage Report","Relatório de Utilização dos Cupons Promocionais"
"Proper payment object must be set.","Objeto de pagamento apropriado deve ser informado."
"Purchase Order Number:","Número da Ordem de Compra:"
"Purchased From","Comprado Em"
"Purchased From (Store)","Comprado Na (Loja)"
"Purchased Item","Produto Comprado"
"Purchased On","Data"
"Qty","Qtd"
"Qty Invoiced","Qtd Faturada"
"Qty Ordered","Qtd Pedido"
"Qty Shipped","Qtd Entregue"
"Qty To Add","Qtd Para Adicionar"
"Qty to Add","Qtd para Adicionar"
"Qty to Invoice","Qtd para Faturar"
"Qty to Refund","Qtd para Reembolsar"
"Qty to Ship","Qtd para Entregar"
"Quantity Ordered","Qtd. Vendida"
"Quote item id is not received.","ID do produto citado não foi recebido."
"Quote item is not loaded.","Produto citado não foi carregado."
"Rate","Avaliar"
"Recent Orders","Pedidos Recentes"
"Recently Compared Products","Produtos Comparados Recentemente"
"Recently Viewed","Visualizados Recentemente"
"Recently Viewed Products","Produtos Visitados Recentemente"
"Recurring Profile # %s","Perfil Recorrente # %s"
"Recurring Profile Initial Fee","Perfil Recorrente Taxa Inicial"
"Recurring Profiles","Perfis Recorrente"
"Recurring Profiles (beta)","Perfil Recorrente (beta)"
"Reference ID","ID de Referência"
"Reference ID:","ID de Referência:"
"Refresh","Atualizar"
"Refund","Reembolso"
"Refund #","Reembolso #"
"Refund #%s","Reembolso #%s"
"Refund Amount","Valor do Reembolso"
"Refund Offline","Reembolso Offline"
"Refund Shipping","Reembolso Entrega"
"Refund Shipping (Excl. Tax)","Reembolso Entrega (Excl. Imposto)"
"Refund Shipping (Incl. Tax)","Reembolso Entrega (Incl. Imposto)"
"Refund Totals","Total do Reembolso"
"Refunded","Devolvido"
"Refunded amount of %s offline.","Valor do Reembolso %s Offline."
"Refunded amount of %s online.","Valor do Reembolso %s Online."
"Refunds","Reembolsos"
"Registered a Void notification.","Notificação de devolução registrado."
"Registered notification about approved payment.","Notificação sobre pagamento aprovado registrado."
